"Instance_number","'True Positives'","'False Negatives'","'False Positives'","'True Negatives'","'False Positive Rate'","'True Positive Rate'","Precision","Recall","Fallout","FMeasure","'Sample Size'","Lift","Threshold"
237,914,219,2027,17530,0.103646,0.806708,0.310779,0.806708,0.689221,0.448699,0.142146,5.675208,0.016167
238,914,219,2025,17532,0.103543,0.806708,0.31099,0.806708,0.68901,0.448919,0.142049,5.67907,0.01623
239,914,219,2023,17534,0.103441,0.806708,0.311202,0.806708,0.688798,0.44914,0.141953,5.682937,0.016258
240,914,219,2022,17535,0.10339,0.806708,0.311308,0.806708,0.688692,0.44925,0.141904,5.684872,0.016298
241,914,219,2021,17536,0.103339,0.806708,0.311414,0.806708,0.688586,0.449361,0.141856,5.686809,0.01631
242,913,220,2020,17537,0.103288,0.805825,0.311285,0.805825,0.688715,0.44909,0.141759,5.684461,0.016396
243,913,220,2018,17539,0.103186,0.805825,0.311498,0.805825,0.688502,0.449311,0.141663,5.68834,0.016424
244,913,220,2015,17542,0.103032,0.805825,0.311817,0.805825,0.688183,0.449643,0.141518,5.694168,0.01643
245,913,220,2013,17544,0.10293,0.805825,0.31203,0.805825,0.68797,0.449864,0.141421,5.69806,0.016453
246,913,220,2012,17545,0.102879,0.805825,0.312137,0.805825,0.687863,0.449975,0.141373,5.700008,0.016512
247,913,220,2010,17547,0.102776,0.805825,0.31235,0.805825,0.68765,0.450197,0.141276,5.703908,0.016635
248,912,221,2009,17548,0.102725,0.804943,0.312222,0.804943,0.687778,0.449926,0.141179,5.701562,0.016638
249,911,222,2006,17551,0.102572,0.80406,0.312307,0.80406,0.687693,0.449877,0.140986,5.70312,0.016651
250,910,223,2000,17557,0.102265,0.803177,0.312715,0.803177,0.687285,0.450161,0.140648,5.710564,0.01671
251,910,223,1998,17559,0.102163,0.803177,0.31293,0.803177,0.68707,0.450384,0.140551,5.714491,0.016741
252,910,223,1997,17560,0.102112,0.803177,0.313037,0.803177,0.686963,0.450495,0.140503,5.716457,0.016763
253,910,223,1996,17561,0.102061,0.803177,0.313145,0.803177,0.686855,0.450607,0.140454,5.718424,0.016799
254,910,223,1995,17562,0.10201,0.803177,0.313253,0.803177,0.686747,0.450718,0.140406,5.720393,0.016911
255,910,223,1994,17563,0.101958,0.803177,0.313361,0.803177,0.686639,0.45083,0.140358,5.722362,0.016972
256,910,223,1993,17564,0.101907,0.803177,0.313469,0.803177,0.686531,0.450942,0.140309,5.724334,0.017038
257,909,224,1993,17564,0.101907,0.802295,0.313232,0.802295,0.686768,0.450558,0.140261,5.720014,0.017053
258,906,227,1987,17570,0.1016,0.799647,0.31317,0.799647,0.68683,0.450075,0.139826,5.718872,0.017063
259,906,227,1986,17571,0.101549,0.799647,0.313278,0.799647,0.686722,0.450186,0.139778,5.720849,0.017165
260,906,227,1981,17576,0.101294,0.799647,0.313821,0.799647,0.686179,0.450746,0.139536,5.730757,0.017185
261,904,229,1978,17579,0.10114,0.797882,0.313671,0.797882,0.686329,0.450311,0.139294,5.728027,0.017221
262,904,229,1976,17581,0.101038,0.797882,0.313889,0.797882,0.686111,0.450536,0.139198,5.732005,0.017244
263,904,229,1975,17582,0.100987,0.797882,0.313998,0.797882,0.686002,0.450648,0.139149,5.733995,0.017329
264,904,229,1973,17584,0.100885,0.797882,0.314216,0.797882,0.685784,0.450873,0.139053,5.737982,0.017349
265,902,231,1972,17585,0.100833,0.796117,0.313848,0.796117,0.686152,0.450212,0.138908,5.731263,0.017404
266,902,231,1971,17586,0.100782,0.796117,0.313958,0.796117,0.686042,0.450325,0.138859,5.733258,0.017495
267,902,231,1964,17593,0.100424,0.796117,0.314724,0.796117,0.685276,0.451113,0.138521,5.747261,0.017509
268,902,231,1960,17597,0.10022,0.796117,0.315164,0.796117,0.684836,0.451564,0.138328,5.755294,0.017546
269,899,234,1959,17598,0.100169,0.793469,0.314556,0.793469,0.685444,0.450514,0.138134,5.74418,0.01761
270,899,234,1957,17600,0.100066,0.793469,0.314776,0.793469,0.685224,0.45074,0.138038,5.748203,0.017674
271,898,235,1948,17609,0.099606,0.792586,0.315531,0.792586,0.684469,0.45137,0.137554,5.761984,0.017858
272,898,235,1947,17610,0.099555,0.792586,0.315641,0.792586,0.684359,0.451483,0.137506,5.764009,0.017895
273,898,235,1946,17611,0.099504,0.792586,0.315752,0.792586,0.684248,0.451597,0.137458,5.766036,0.017965
274,898,235,1945,17612,0.099453,0.792586,0.315864,0.792586,0.684136,0.45171,0.137409,5.768064,0.017995
275,898,235,1944,17613,0.099402,0.792586,0.315975,0.792586,0.684025,0.451824,0.137361,5.770093,0.018184
276,898,235,1943,17614,0.099351,0.792586,0.316086,0.792586,0.683914,0.451938,0.137313,5.772124,0.018207
277,898,235,1939,17618,0.099146,0.792586,0.316532,0.792586,0.683468,0.452393,0.137119,5.780263,0.018278
278,898,235,1938,17619,0.099095,0.792586,0.316643,0.792586,0.683357,0.452507,0.137071,5.782301,0.018373
279,898,235,1937,17620,0.099044,0.792586,0.316755,0.792586,0.683245,0.452621,0.137023,5.784341,0.018466
280,898,235,1936,17621,0.098993,0.792586,0.316867,0.792586,0.683133,0.452735,0.136974,5.786382,0.018524
281,898,235,1935,17622,0.098942,0.792586,0.316978,0.792586,0.683022,0.452849,0.136926,5.788424,0.018582
282,898,235,1934,17623,0.09889,0.792586,0.31709,0.792586,0.68291,0.452963,0.136878,5.790468,0.01862
283,898,235,1933,17624,0.098839,0.792586,0.317202,0.792586,0.682798,0.453078,0.136829,5.792513,0.018673
284,898,235,1932,17625,0.098788,0.792586,0.317314,0.792586,0.682686,0.453192,0.136781,5.79456,0.018709
285,898,235,1931,17626,0.098737,0.792586,0.317427,0.792586,0.682573,0.453306,0.136733,5.796609,0.01871
286,898,235,1928,17629,0.098584,0.792586,0.317764,0.792586,0.682236,0.45365,0.136588,5.802762,0.018735
287,896,237,1928,17629,0.098584,0.790821,0.31728,0.790821,0.68272,0.452868,0.136491,5.793939,0.018777
288,895,238,1926,17631,0.098481,0.789938,0.317263,0.789938,0.682737,0.452706,0.136346,5.793627,0.018842
289,895,238,1925,17632,0.09843,0.789938,0.317376,0.789938,0.682624,0.452821,0.136298,5.795681,0.018926
290,895,238,1923,17634,0.098328,0.789938,0.317601,0.789938,0.682399,0.45305,0.136201,5.799795,0.018959
291,895,238,1922,17635,0.098277,0.789938,0.317714,0.789938,0.682286,0.453165,0.136153,5.801854,0.018999
292,895,238,1921,17636,0.098226,0.789938,0.317827,0.789938,0.682173,0.453279,0.136104,5.803914,0.019036
293,895,238,1920,17637,0.098175,0.789938,0.31794,0.789938,0.68206,0.453394,0.136056,5.805976,0.019094
294,895,238,1919,17638,0.098123,0.789938,0.318053,0.789938,0.681947,0.453509,0.136008,5.808039,0.019134
295,895,238,1918,17639,0.098072,0.789938,0.318166,0.789938,0.681834,0.453624,0.135959,5.810104,0.019348
296,895,238,1917,17640,0.098021,0.789938,0.318279,0.789938,0.681721,0.453739,0.135911,5.81217,0.0194
297,895,238,1916,17641,0.09797,0.789938,0.318392,0.789938,0.681608,0.453854,0.135863,5.814238,0.01944
298,895,238,1915,17642,0.097919,0.789938,0.318505,0.789938,0.681495,0.453969,0.135814,5.816307,0.019452
299,894,239,1915,17642,0.097919,0.789056,0.318263,0.789056,0.681737,0.453577,0.135766,5.811876,0.019477
300,894,239,1914,17643,0.097868,0.789056,0.318376,0.789056,0.681624,0.453692,0.135718,5.813946,0.019622
301,894,239,1913,17644,0.097817,0.789056,0.318489,0.789056,0.681511,0.453807,0.135669,5.816017,0.019884
302,894,239,1912,17645,0.097766,0.789056,0.318603,0.789056,0.681397,0.453922,0.135621,5.81809,0.019902
303,894,239,1911,17646,0.097714,0.789056,0.318717,0.789056,0.681283,0.454038,0.135573,5.820164,0.019911
304,893,240,1911,17646,0.097714,0.788173,0.318474,0.788173,0.681526,0.453645,0.135524,5.815727,0.02014
305,893,240,1910,17647,0.097663,0.788173,0.318587,0.788173,0.681413,0.45376,0.135476,5.817802,0.02037
306,889,244,1905,17652,0.097408,0.784643,0.318182,0.784643,0.681818,0.452763,0.135041,5.810399,0.020483
307,885,248,1896,17661,0.096947,0.781112,0.318231,0.781112,0.681769,0.452223,0.134413,5.811294,0.02049
308,884,249,1883,17674,0.096283,0.780229,0.31948,0.780229,0.68052,0.453333,0.133736,5.834098,0.020549
309,884,249,1882,17675,0.096232,0.780229,0.319595,0.780229,0.680405,0.45345,0.133688,5.836207,0.020734
310,883,250,1877,17680,0.095976,0.779347,0.319928,0.779347,0.680072,0.453635,0.133398,5.842278,0.020735
311,881,252,1868,17689,0.095516,0.777582,0.32048,0.777582,0.67952,0.45389,0.132866,5.85237,0.02079
312,881,252,1867,17690,0.095465,0.777582,0.320597,0.777582,0.679403,0.454007,0.132818,5.854499,0.020834
313,879,254,1858,17699,0.095004,0.775816,0.321155,0.775816,0.678845,0.454264,0.132286,5.864685,0.020843
314,877,256,1846,17711,0.094391,0.774051,0.322071,0.774051,0.677929,0.454876,0.131609,5.881425,0.020885
315,875,258,1837,17720,0.093931,0.772286,0.32264,0.772286,0.67736,0.455137,0.131078,5.891813,0.020888
316,873,260,1832,17725,0.093675,0.770521,0.322736,0.770521,0.677264,0.454924,0.130739,5.893558,0.021032
317,873,260,1825,17732,0.093317,0.770521,0.323573,0.770521,0.676427,0.455756,0.130401,5.908849,0.021452
318,873,260,1824,17733,0.093266,0.770521,0.323693,0.770521,0.676307,0.455875,0.130353,5.91104,0.021498
319,873,260,1823,17734,0.093215,0.770521,0.323813,0.770521,0.676187,0.455994,0.130304,5.913232,0.021514
320,873,260,1822,17735,0.093164,0.770521,0.323933,0.770521,0.676067,0.456113,0.130256,5.915426,0.021951
321,873,260,1821,17736,0.093112,0.770521,0.324053,0.770521,0.675947,0.456232,0.130208,5.917622,0.022067
322,873,260,1820,17737,0.093061,0.770521,0.324174,0.770521,0.675826,0.456351,0.130159,5.91982,0.022172
323,872,261,1819,17738,0.09301,0.769638,0.324043,0.769638,0.675957,0.456067,0.130063,5.917433,0.022473
324,872,261,1818,17739,0.092959,0.769638,0.324164,0.769638,0.675836,0.456186,0.130014,5.919633,0.022513
325,871,262,1818,17739,0.092959,0.768756,0.323912,0.768756,0.676088,0.455782,0.129966,5.915043,0.022634
326,871,262,1817,17740,0.092908,0.768756,0.324033,0.768756,0.675967,0.455902,0.129918,5.917244,0.023127
327,871,262,1816,17741,0.092857,0.768756,0.324153,0.768756,0.675847,0.456021,0.12987,5.919446,0.023834
328,870,263,1816,17741,0.092857,0.767873,0.323902,0.767873,0.676098,0.455617,0.129821,5.914851,0.023889
329,869,264,1816,17741,0.092857,0.76699,0.32365,0.76699,0.67635,0.455212,0.129773,5.910253,0.024124
330,867,266,1813,17744,0.092703,0.765225,0.323507,0.765225,0.676493,0.45476,0.129531,5.907652,0.024209
331,864,269,1807,17750,0.092397,0.762577,0.323474,0.762577,0.676526,0.454259,0.129096,5.907047,0.024234
332,860,273,1803,17754,0.092192,0.759047,0.322944,0.759047,0.677056,0.453109,0.12871,5.897363,0.024243
333,858,275,1800,17757,0.092039,0.757282,0.322799,0.757282,0.677201,0.452651,0.128468,5.894716,0.024265
334,856,277,1795,17762,0.091783,0.755516,0.322897,0.755516,0.677103,0.452431,0.12813,5.896504,0.024291
335,852,281,1790,17767,0.091527,0.751986,0.322483,0.751986,0.677517,0.451391,0.127695,5.888943,0.024292
336,851,282,1786,17771,0.091323,0.751103,0.322715,0.751103,0.677285,0.451459,0.127453,5.893184,0.024445
337,850,283,1781,17776,0.091067,0.750221,0.323071,0.750221,0.676929,0.451647,0.127163,5.899683,0.024589
338,849,284,1775,17782,0.09076,0.749338,0.323552,0.749338,0.676448,0.451956,0.126825,5.908462,0.024752
339,849,284,1770,17787,0.090505,0.749338,0.32417,0.749338,0.67583,0.452559,0.126583,5.919742,0.02545
340,849,284,1769,17788,0.090454,0.749338,0.324293,0.749338,0.675707,0.452679,0.126535,5.922003,0.025576
341,849,284,1767,17790,0.090351,0.749338,0.324541,0.749338,0.675459,0.452921,0.126438,5.926531,0.025763
342,849,284,1765,17792,0.090249,0.749338,0.32479,0.749338,0.67521,0.453163,0.126341,5.931065,0.02637
343,848,285,1765,17792,0.090249,0.748455,0.324531,0.748455,0.675469,0.45275,0.126293,5.926346,0.026448
344,847,286,1764,17793,0.090198,0.747573,0.324397,0.747573,0.675603,0.452457,0.126196,5.923892,0.027171
345,847,286,1763,17794,0.090147,0.747573,0.324521,0.747573,0.675479,0.452578,0.126148,5.926162,0.02756
346,847,286,1762,17795,0.090096,0.747573,0.324645,0.747573,0.675355,0.452699,0.1261,5.928433,0.027662
347,847,286,1760,17797,0.089993,0.747573,0.324895,0.747573,0.675105,0.452941,0.126003,5.932981,0.027831
348,846,287,1760,17797,0.089993,0.74669,0.324635,0.74669,0.675365,0.452527,0.125955,5.92825,0.028579
349,846,287,1759,17798,0.089942,0.74669,0.32476,0.74669,0.67524,0.452648,0.125906,5.930526,0.028679
350,846,287,1758,17799,0.089891,0.74669,0.324885,0.74669,0.675115,0.45277,0.125858,5.932803,0.029157
351,846,287,1757,17800,0.08984,0.74669,0.32501,0.74669,0.67499,0.452891,0.12581,5.935083,0.029187
352,846,287,1756,17801,0.089789,0.74669,0.325135,0.74669,0.674865,0.453012,0.125761,5.937364,0.029577
353,845,288,1756,17801,0.089789,0.745808,0.324875,0.745808,0.675125,0.452598,0.125713,5.932626,0.030545
354,844,289,1756,17801,0.089789,0.744925,0.324615,0.744925,0.675385,0.452183,0.125665,5.927884,0.031448
355,844,289,1755,17802,0.089738,0.744925,0.32474,0.744925,0.67526,0.452304,0.125616,5.930165,0.031647
356,839,294,1732,17825,0.088562,0.740512,0.326332,0.740512,0.673668,0.453024,0.124263,5.959234,0.03173
357,830,303,1721,17836,0.087999,0.732568,0.325363,0.732568,0.674637,0.450597,0.123296,5.941529,0.031795
358,825,308,1703,17854,0.087079,0.728155,0.326345,0.728155,0.673655,0.450697,0.122185,5.959468,0.031892
359,820,313,1681,17876,0.085954,0.723742,0.327869,0.723742,0.672131,0.451293,0.12088,5.987296,0.031921
360,816,317,1664,17893,0.085085,0.720212,0.329032,0.720212,0.670968,0.451702,0.119865,6.008541,0.031933
361,811,322,1648,17909,0.084267,0.715799,0.329809,0.715799,0.670191,0.451559,0.11885,6.022723,0.031987
362,804,329,1633,17924,0.0835,0.70962,0.329914,0.70962,0.670086,0.45042,0.117786,6.02464,0.032015
363,800,333,1619,17938,0.082784,0.70609,0.330715,0.70609,0.669285,0.45045,0.116916,6.039274,0.032099
364,795,338,1606,17951,0.082119,0.701677,0.331112,0.701677,0.668888,0.449915,0.116046,6.046521,0.032321
365,792,341,1584,17973,0.080994,0.699029,0.333333,0.699029,0.666667,0.451411,0.114838,6.087084,0.03507
366,791,342,1584,17973,0.080994,0.698147,0.333053,0.698147,0.666947,0.450969,0.11479,6.081958,0.035395
367,791,342,1583,17974,0.080943,0.698147,0.333193,0.698147,0.666807,0.451098,0.114741,6.08452,0.036977
368,790,343,1582,17975,0.080892,0.697264,0.333052,0.697264,0.666948,0.450785,0.114645,6.081952,0.037795
369,790,343,1581,17976,0.080841,0.697264,0.333193,0.697264,0.666807,0.450913,0.114596,6.084517,0.037839
370,790,343,1580,17977,0.080789,0.697264,0.333333,0.697264,0.666667,0.451042,0.114548,6.087084,0.039215
371,790,343,1579,17978,0.080738,0.697264,0.333474,0.697264,0.666526,0.451171,0.1145,6.089654,0.04098
372,789,344,1579,17978,0.080738,0.696381,0.333193,0.696381,0.666807,0.450728,0.114451,6.084514,0.041061
373,789,344,1578,17979,0.080687,0.696381,0.333333,0.696381,0.666667,0.450857,0.114403,6.087084,0.041254
374,788,345,1578,17979,0.080687,0.695499,0.333052,0.695499,0.666948,0.450414,0.114355,6.081939,0.041903
375,787,346,1578,17979,0.080687,0.694616,0.33277,0.694616,0.66723,0.449971,0.114306,6.076789,0.043731
376,787,346,1577,17980,0.080636,0.694616,0.33291,0.694616,0.66709,0.4501,0.114258,6.07936,0.043855
377,787,346,1576,17981,0.080585,0.694616,0.333051,0.694616,0.666949,0.450229,0.11421,6.081932,0.04571
378,787,346,1575,17982,0.080534,0.694616,0.333192,0.694616,0.666808,0.450358,0.114161,6.084507,0.046409
379,787,346,1574,17983,0.080483,0.694616,0.333333,0.694616,0.666667,0.450487,0.114113,6.087084,0.047085
380,786,347,1574,17983,0.080483,0.693733,0.333051,0.693733,0.666949,0.450043,0.114065,6.081926,0.049428
381,786,347,1573,17984,0.080432,0.693733,0.333192,0.693733,0.666808,0.450172,0.114016,6.084504,0.053506
382,772,361,1557,18000,0.079613,0.681377,0.331473,0.681377,0.668527,0.445985,0.112566,6.053108,0.053596
383,762,371,1535,18022,0.078489,0.672551,0.331737,0.672551,0.668263,0.444315,0.11102,6.057934,0.05362
384,749,384,1519,18038,0.07767,0.661077,0.330247,0.661077,0.669753,0.440459,0.109618,6.030723,0.053738
385,739,394,1501,18056,0.07675,0.652251,0.329911,0.652251,0.670089,0.438186,0.108265,6.024583,0.053766
386,733,400,1488,18069,0.076085,0.646955,0.330032,0.646955,0.669968,0.43709,0.107347,6.026789,0.053852
387,721,412,1469,18088,0.075114,0.636364,0.329224,0.636364,0.670776,0.433945,0.105848,6.012038,0.054015
388,712,421,1453,18104,0.074296,0.62842,0.328868,0.62842,0.671132,0.431777,0.10464,6.005548,0.054224
389,706,427,1429,18128,0.073068,0.623124,0.330679,0.623124,0.669321,0.432069,0.10319,6.038616,0.054441
390,695,438,1410,18147,0.072097,0.613416,0.330166,0.613416,0.669834,0.429277,0.10174,6.02925,0.054538
391,686,447,1393,18164,0.071228,0.605472,0.329966,0.605472,0.670034,0.427148,0.100483,6.025599,0.059697
392,685,448,1393,18164,0.071228,0.60459,0.329644,0.60459,0.670356,0.426658,0.100435,6.019711,0.061734
393,684,449,1393,18164,0.071228,0.603707,0.329321,0.603707,0.670679,0.426168,0.100387,6.013817,0.071434
394,684,449,1392,18165,0.071177,0.603707,0.32948,0.603707,0.67052,0.426301,0.100338,6.016714,0.071865
395,684,449,1391,18166,0.071125,0.603707,0.329639,0.603707,0.670361,0.426434,0.10029,6.019613,0.072005
396,682,451,1390,18167,0.071074,0.601942,0.329151,0.601942,0.670849,0.425585,0.100145,6.010702,0.072063
397,682,451,1389,18168,0.071023,0.601942,0.32931,0.601942,0.67069,0.425718,0.100097,6.013604,0.072518
398,681,452,1389,18168,0.071023,0.601059,0.328986,0.601059,0.671014,0.425226,0.100048,6.007688,0.073304
399,680,453,1389,18168,0.071023,0.600177,0.328661,0.600177,0.671339,0.424735,0.1,6.001765,0.076229
400,679,454,1389,18168,0.071023,0.599294,0.328337,0.599294,0.671663,0.424242,0.099952,5.995837,0.086678
401,677,456,1389,18168,0.071023,0.597529,0.327686,0.597529,0.672314,0.423257,0.099855,5.983963,0.086959
402,677,456,1388,18169,0.070972,0.597529,0.327845,0.597529,0.672155,0.42339,0.099807,5.986861,0.08754
403,677,456,1387,18170,0.070921,0.597529,0.328004,0.597529,0.671996,0.423522,0.099758,5.989762,0.08845
404,677,456,1386,18171,0.07087,0.597529,0.328163,0.597529,0.671837,0.423655,0.09971,5.992665,0.096656
405,676,457,1386,18171,0.07087,0.596646,0.327837,0.596646,0.672163,0.423161,0.099662,5.986715,0.099054
406,675,458,1385,18172,0.070819,0.595763,0.32767,0.595763,0.67233,0.4228,0.099565,5.983663,0.099588
407,675,458,1384,18173,0.070768,0.595763,0.327829,0.595763,0.672171,0.422932,0.099517,5.986569,0.099742
408,674,459,1384,18173,0.070768,0.594881,0.327502,0.594881,0.672498,0.422438,0.099468,5.980605,0.10706
409,674,459,1383,18174,0.070716,0.594881,0.327662,0.594881,0.672338,0.422571,0.09942,5.983512,0.109949
410,674,459,1382,18175,0.070665,0.594881,0.327821,0.594881,0.672179,0.422703,0.099372,5.986423,0.116536
411,673,460,1382,18175,0.070665,0.593998,0.327494,0.593998,0.672506,0.422208,0.099323,5.980449,0.121106
412,673,460,1381,18176,0.070614,0.593998,0.327653,0.593998,0.672347,0.422341,0.099275,5.983361,0.121704
413,672,461,1381,18176,0.070614,0.593116,0.327326,0.593116,0.672674,0.421846,0.099227,5.977381,0.122636
414,672,461,1380,18177,0.070563,0.593116,0.327485,0.593116,0.672515,0.421978,0.099178,5.980293,0.181271
415,657,476,1322,18235,0.067597,0.579876,0.331986,0.579876,0.668014,0.422237,0.09565,6.062478,0.186793
416,634,499,1274,18283,0.065143,0.559576,0.332285,0.559576,0.667715,0.416968,0.092218,6.067943,0.189524
417,617,516,1217,18340,0.062228,0.544572,0.336423,0.544572,0.663577,0.415908,0.088642,6.143508,0.189634
418,605,528,1170,18387,0.059825,0.533981,0.340845,0.533981,0.659155,0.416094,0.08579,6.224258,0.190112
419,590,543,1121,18436,0.05732,0.520741,0.344828,0.520741,0.655172,0.414909,0.082697,6.296984,0.190544
420,574,559,1062,18495,0.054303,0.50662,0.350856,0.50662,0.649144,0.41459,0.079072,6.407066,0.19074
421,555,578,1004,18553,0.051337,0.48985,0.355997,0.48985,0.644003,0.412333,0.07535,6.500959,0.190933
422,535,598,958,18599,0.048985,0.472198,0.358339,0.472198,0.641661,0.407464,0.07216,6.543718,0.192022
423,518,615,891,18666,0.045559,0.457193,0.367637,0.457193,0.632363,0.407553,0.068101,6.713505,0.194904
424,498,635,839,18718,0.0429,0.439541,0.372476,0.439541,0.627524,0.403239,0.064621,6.801873,0.23929
425,497,636,839,18718,0.0429,0.438658,0.372006,0.438658,0.627994,0.402592,0.064572,6.793296,0.279908
426,497,636,838,18719,0.042849,0.438658,0.372285,0.438658,0.627715,0.402755,0.064524,6.798384,0.283891
427,497,636,837,18720,0.042798,0.438658,0.372564,0.438658,0.627436,0.402919,0.064476,6.80348,0.296626
428,496,637,837,18720,0.042798,0.437776,0.372093,0.437776,0.627907,0.402271,0.064427,6.794885,0.356716
429,495,638,837,18720,0.042798,0.436893,0.371622,0.436893,0.628378,0.401623,0.064379,6.786277,0.383569
430,494,639,837,18720,0.042798,0.436011,0.37115,0.436011,0.62885,0.400974,0.064331,6.777655,0.398392
431,494,639,836,18721,0.042747,0.436011,0.371429,0.436011,0.628571,0.401137,0.064282,6.782751,0.403446
432,493,640,836,18721,0.042747,0.435128,0.370956,0.435128,0.629044,0.400487,0.064234,6.774114,0.410034
433,493,640,835,18722,0.042696,0.435128,0.371235,0.435128,0.628765,0.40065,0.064186,6.779215,0.472714
434,493,640,834,18723,0.042645,0.435128,0.371515,0.435128,0.628485,0.400813,0.064137,6.784324,0.57077
435,493,640,833,18724,0.042593,0.435128,0.371795,0.435128,0.628205,0.400976,0.064089,6.78944,0.588573
436,492,641,833,18724,0.042593,0.434245,0.371321,0.434245,0.628679,0.400325,0.064041,6.780782,0.59028
437,489,644,831,18726,0.042491,0.431598,0.370455,0.431598,0.629545,0.398695,0.063799,6.764964,0.594752
438,486,647,828,18729,0.042338,0.42895,0.369863,0.42895,0.630137,0.397221,0.063509,6.754162,0.59595
439,485,648,827,18730,0.042287,0.428067,0.369665,0.428067,0.630335,0.396728,0.063412,6.75054,0.59872
440,485,648,826,18731,0.042236,0.428067,0.369947,0.428067,0.630053,0.39689,0.063364,6.755689,0.600099
441,485,648,824,18733,0.042133,0.428067,0.370512,0.428067,0.629488,0.397215,0.063267,6.766011,0.606608
442,485,648,823,18734,0.042082,0.428067,0.370795,0.428067,0.629205,0.397378,0.063219,6.771183,0.606833
443,485,648,819,18738,0.041878,0.428067,0.371933,0.428067,0.628067,0.39803,0.063026,6.791954,0.607612
444,483,650,817,18740,0.041775,0.426302,0.371538,0.426302,0.628462,0.397041,0.062832,6.784758,0.739782
445,483,650,816,18741,0.041724,0.426302,0.371824,0.426302,0.628176,0.397204,0.062784,6.789981,0.751913
446,482,651,816,18741,0.041724,0.425419,0.371341,0.425419,0.628659,0.396545,0.062736,6.781143,0.795119
447,482,651,814,18743,0.041622,0.425419,0.371914,0.425419,0.628086,0.396871,0.062639,6.791608,0.806978
448,482,651,811,18746,0.041469,0.425419,0.372776,0.425419,0.627224,0.397362,0.062494,6.807366,0.8093
449,481,652,808,18749,0.041315,0.424537,0.373157,0.424537,0.626843,0.397192,0.062301,6.814323,0.809891
450,480,653,806,18751,0.041213,0.423654,0.37325,0.423654,0.62675,0.396858,0.062156,6.81602,0.810482
451,480,653,805,18752,0.041162,0.423654,0.373541,0.423654,0.626459,0.397022,0.062107,6.821324,0.812885
452,480,653,803,18754,0.041059,0.423654,0.374123,0.423654,0.625877,0.397351,0.062011,6.831958,0.815376
453,478,655,800,18757,0.040906,0.421889,0.374022,0.421889,0.625978,0.396516,0.061769,6.830109,0.818075
454,476,657,797,18760,0.040753,0.420124,0.37392,0.420124,0.62608,0.395677,0.061527,6.828246,0.81994
455,474,659,797,18760,0.040753,0.418358,0.372935,0.418358,0.627065,0.394343,0.061431,6.810255,0.820205
456,473,660,796,18761,0.040702,0.417476,0.372734,0.417476,0.627266,0.393838,0.061334,6.806598,0.932045
457,472,661,796,18761,0.040702,0.416593,0.37224,0.416593,0.62776,0.39317,0.061286,6.797564,0.937471
458,472,661,795,18762,0.04065,0.416593,0.372534,0.416593,0.627466,0.393333,0.061237,6.802929,0.938134
459,471,662,795,18762,0.04065,0.415711,0.372038,0.415711,0.627962,0.392664,0.061189,6.793879,0.965759
460,470,663,795,18762,0.04065,0.414828,0.371542,0.414828,0.628458,0.391993,0.061141,6.784813,0.980607
461,469,664,795,18762,0.04065,0.413945,0.371044,0.413945,0.628956,0.391322,0.061092,6.775734,0.99395
462,420,713,738,18819,0.037736,0.370697,0.362694,0.370697,0.637306,0.366652,0.055969,6.623252,0.994985
463,368,765,658,18899,0.033645,0.324801,0.358674,0.324801,0.641326,0.340899,0.049589,6.549845,0.995077
464,319,814,582,18975,0.029759,0.281553,0.354051,0.281553,0.645949,0.313668,0.043548,6.465416,0.995144
465,275,858,506,19051,0.025873,0.242718,0.352113,0.242718,0.647887,0.287356,0.037748,6.430019,0.995174
466,227,906,425,19132,0.021731,0.200353,0.34816,0.200353,0.65184,0.254342,0.031513,6.357829,0.995188
467,186,947,345,19212,0.017641,0.164166,0.350282,0.164166,0.649718,0.223558,0.025665,6.396597,0.995421
468,144,989,259,19298,0.013243,0.127096,0.35732,0.127096,0.64268,0.1875,0.019478,6.525113,0.995513
469,91,1042,172,19385,0.008795,0.080318,0.346008,0.080318,0.653992,0.130372,0.012711,6.318533,0.995528
470,41,1092,88,19469,0.0045,0.036187,0.317829,0.036187,0.682171,0.064976,0.006235,5.803964,0.995621
471,0,1133,0,19557,0,0,0,0,0,0,0,?,0.995631
