"Instance_number","'True Positives'","'False Negatives'","'False Positives'","'True Negatives'","'False Positive Rate'","'True Positive Rate'","Precision","Recall","Fallout","FMeasure","'Sample Size'","Lift","Threshold"
2441,1109,24,11713,7844,0.598916,0.978817,0.086492,0.978817,0.913508,0.158939,0.61972,1.579452,0.000011
2442,1109,24,11712,7845,0.598865,0.978817,0.086499,0.978817,0.913501,0.158951,0.619671,1.579575,0.000011
2443,1109,24,11708,7849,0.59866,0.978817,0.086526,0.978817,0.913474,0.158996,0.619478,1.580068,0.000011
2444,1109,24,11707,7850,0.598609,0.978817,0.086532,0.978817,0.913468,0.159008,0.61943,1.580191,0.000011
2445,1109,24,11705,7852,0.598507,0.978817,0.086546,0.978817,0.913454,0.159031,0.619333,1.580438,0.000011
2446,1109,24,11704,7853,0.598456,0.978817,0.086553,0.978817,0.913447,0.159042,0.619285,1.580561,0.000011
2447,1109,24,11703,7854,0.598405,0.978817,0.086559,0.978817,0.913441,0.159053,0.619236,1.580685,0.000011
2448,1109,24,11698,7859,0.598149,0.978817,0.086593,0.978817,0.913407,0.15911,0.618995,1.581302,0.000011
2449,1109,24,11694,7863,0.597944,0.978817,0.08662,0.978817,0.91338,0.159156,0.618801,1.581796,0.000011
2450,1109,24,11690,7867,0.59774,0.978817,0.086647,0.978817,0.913353,0.159202,0.618608,1.58229,0.000011
2451,1109,24,11689,7868,0.597689,0.978817,0.086654,0.978817,0.913346,0.159213,0.61856,1.582414,0.000011
2452,1109,24,11676,7881,0.597024,0.978817,0.086742,0.978817,0.913258,0.159362,0.617931,1.584023,0.000011
2453,1109,24,11675,7882,0.596973,0.978817,0.086749,0.978817,0.913251,0.159373,0.617883,1.584147,0.000011
2454,1109,24,11674,7883,0.596922,0.978817,0.086756,0.978817,0.913244,0.159385,0.617835,1.584271,0.000011
2455,1109,24,11673,7884,0.596871,0.978817,0.086763,0.978817,0.913237,0.159396,0.617786,1.584394,0.000011
2456,1109,24,11667,7890,0.596564,0.978817,0.086803,0.978817,0.913197,0.159465,0.617496,1.585139,0.000011
2457,1109,24,11663,7894,0.596359,0.978817,0.086831,0.978817,0.913169,0.159511,0.617303,1.585635,0.000011
2458,1109,24,11661,7896,0.596257,0.978817,0.086844,0.978817,0.913156,0.159534,0.617206,1.585883,0.000011
2459,1109,24,11660,7897,0.596206,0.978817,0.086851,0.978817,0.913149,0.159545,0.617158,1.586008,0.000011
2460,1109,24,11651,7906,0.595746,0.978817,0.086912,0.978817,0.913088,0.159649,0.616723,1.587126,0.000011
2461,1109,24,11650,7907,0.595695,0.978817,0.086919,0.978817,0.913081,0.15966,0.616675,1.587251,0.000011
2462,1109,24,11641,7916,0.595234,0.978817,0.08698,0.978817,0.91302,0.159764,0.61624,1.588371,0.000011
2463,1109,24,11640,7917,0.595183,0.978817,0.086987,0.978817,0.913013,0.159775,0.616191,1.588496,0.000011
2464,1109,24,11639,7918,0.595132,0.978817,0.086994,0.978817,0.913006,0.159787,0.616143,1.58862,0.000011
2465,1109,24,11638,7919,0.595081,0.978817,0.087001,0.978817,0.912999,0.159798,0.616095,1.588745,0.000011
2466,1109,24,11637,7920,0.59503,0.978817,0.087008,0.978817,0.912992,0.15981,0.616046,1.588869,0.000011
2467,1109,24,11635,7922,0.594928,0.978817,0.087021,0.978817,0.912979,0.159833,0.61595,1.589119,0.000011
2468,1109,24,11634,7923,0.594877,0.978817,0.087028,0.978817,0.912972,0.159844,0.615901,1.589244,0.000011
2469,1109,24,11633,7924,0.594825,0.978817,0.087035,0.978817,0.912965,0.159856,0.615853,1.589368,0.000011
2470,1109,24,11630,7927,0.594672,0.978817,0.087055,0.978817,0.912945,0.15989,0.615708,1.589743,0.000011
2471,1109,24,11629,7928,0.594621,0.978817,0.087062,0.978817,0.912938,0.159902,0.61566,1.589867,0.000011
2472,1109,24,11624,7933,0.594365,0.978817,0.087097,0.978817,0.912903,0.15996,0.615418,1.590492,0.000011
2473,1109,24,11623,7934,0.594314,0.978817,0.087103,0.978817,0.912897,0.159971,0.61537,1.590617,0.000011
2474,1109,24,11622,7935,0.594263,0.978817,0.08711,0.978817,0.91289,0.159983,0.615321,1.590741,0.000011
2475,1109,24,11621,7936,0.594212,0.978817,0.087117,0.978817,0.912883,0.159994,0.615273,1.590866,0.000011
2476,1109,24,11620,7937,0.594161,0.978817,0.087124,0.978817,0.912876,0.160006,0.615225,1.590991,0.000011
2477,1109,24,11619,7938,0.59411,0.978817,0.087131,0.978817,0.912869,0.160017,0.615176,1.591116,0.000011
2478,1109,24,11615,7942,0.593905,0.978817,0.087158,0.978817,0.912842,0.160064,0.614983,1.591617,0.000011
2479,1109,24,11614,7943,0.593854,0.978817,0.087165,0.978817,0.912835,0.160075,0.614935,1.591742,0.000011
2480,1109,24,11607,7950,0.593496,0.978817,0.087213,0.978817,0.912787,0.160156,0.614596,1.592618,0.000011
2481,1109,24,11606,7951,0.593445,0.978817,0.08722,0.978817,0.91278,0.160168,0.614548,1.592743,0.000011
2482,1109,24,11592,7965,0.592729,0.978817,0.087316,0.978817,0.912684,0.16033,0.613871,1.594499,0.000011
2483,1109,24,11591,7966,0.592678,0.978817,0.087323,0.978817,0.912677,0.160341,0.613823,1.594624,0.000011
2484,1109,24,11583,7974,0.592269,0.978817,0.087378,0.978817,0.912622,0.160434,0.613436,1.59563,0.000011
2485,1109,24,11581,7976,0.592166,0.978817,0.087392,0.978817,0.912608,0.160457,0.61334,1.595881,0.000011
2486,1109,24,11580,7977,0.592115,0.978817,0.087399,0.978817,0.912601,0.160469,0.613291,1.596007,0.000011
2487,1109,24,11579,7978,0.592064,0.978817,0.087405,0.978817,0.912595,0.16048,0.613243,1.596133,0.000011
2488,1109,24,11576,7981,0.591911,0.978817,0.087426,0.978817,0.912574,0.160515,0.613098,1.59651,0.000011
2489,1109,24,11574,7983,0.591809,0.978817,0.08744,0.978817,0.91256,0.160539,0.613001,1.596762,0.000011
2490,1109,24,11573,7984,0.591757,0.978817,0.087447,0.978817,0.912553,0.16055,0.612953,1.596888,0.000011
2491,1109,24,11572,7985,0.591706,0.978817,0.087454,0.978817,0.912546,0.160562,0.612905,1.597014,0.000011
2492,1109,24,11571,7986,0.591655,0.978817,0.087461,0.978817,0.912539,0.160573,0.612856,1.59714,0.000011
2493,1109,24,11568,7989,0.591502,0.978817,0.087481,0.978817,0.912519,0.160608,0.612711,1.597518,0.000011
2494,1109,24,11564,7993,0.591297,0.978817,0.087509,0.978817,0.912491,0.160655,0.612518,1.598022,0.000011
2495,1109,24,11554,8003,0.590786,0.978817,0.087578,0.978817,0.912422,0.160771,0.612035,1.599284,0.000011
2496,1109,24,11553,8004,0.590735,0.978817,0.087585,0.978817,0.912415,0.160783,0.611986,1.59941,0.000011
2497,1109,24,11552,8005,0.590684,0.978817,0.087592,0.978817,0.912408,0.160795,0.611938,1.599536,0.000011
2498,1109,24,11551,8006,0.590633,0.978817,0.087599,0.978817,0.912401,0.160806,0.61189,1.599663,0.000011
2499,1109,24,11550,8007,0.590581,0.978817,0.087606,0.978817,0.912394,0.160818,0.611841,1.599789,0.000011
2500,1109,24,11548,8009,0.590479,0.978817,0.087619,0.978817,0.912381,0.160841,0.611745,1.600042,0.000011
2501,1109,24,11541,8016,0.590121,0.978817,0.087668,0.978817,0.912332,0.160923,0.611406,1.600927,0.000011
2502,1109,24,11540,8017,0.59007,0.978817,0.087675,0.978817,0.912325,0.160935,0.611358,1.601054,0.000011
2503,1109,24,11532,8025,0.589661,0.978817,0.08773,0.978817,0.91227,0.161028,0.610971,1.602067,0.000011
2504,1109,24,11530,8027,0.589559,0.978817,0.087744,0.978817,0.912256,0.161051,0.610875,1.602321,0.000011
2505,1109,24,11529,8028,0.589508,0.978817,0.087751,0.978817,0.912249,0.161063,0.610826,1.602447,0.000011
2506,1109,24,11526,8031,0.589354,0.978817,0.087772,0.978817,0.912228,0.161098,0.610681,1.602828,0.000012
2507,1109,24,11524,8033,0.589252,0.978817,0.087786,0.978817,0.912214,0.161122,0.610585,1.603082,0.000012
2508,1109,24,11523,8034,0.589201,0.978817,0.087793,0.978817,0.912207,0.161133,0.610536,1.603209,0.000012
2509,1109,24,11522,8035,0.58915,0.978817,0.0878,0.978817,0.9122,0.161145,0.610488,1.603335,0.000012
2510,1109,24,11518,8039,0.588945,0.978817,0.087828,0.978817,0.912172,0.161192,0.610295,1.603843,0.000012
2511,1109,24,11517,8040,0.588894,0.978817,0.087835,0.978817,0.912165,0.161204,0.610246,1.60397,0.000012
2512,1109,24,11516,8041,0.588843,0.978817,0.087842,0.978817,0.912158,0.161215,0.610198,1.604097,0.000012
2513,1109,24,11515,8042,0.588792,0.978817,0.087849,0.978817,0.912151,0.161227,0.61015,1.604224,0.000012
2514,1108,25,11513,8044,0.588689,0.977935,0.08779,0.977935,0.91221,0.161117,0.610005,1.603159,0.000012
2515,1108,25,11511,8046,0.588587,0.977935,0.087804,0.977935,0.912196,0.16114,0.609908,1.603413,0.000012
2516,1108,25,11506,8051,0.588332,0.977935,0.087839,0.977935,0.912161,0.161199,0.609667,1.604049,0.000012
2517,1108,25,11505,8052,0.58828,0.977935,0.087846,0.977935,0.912154,0.161211,0.609618,1.604176,0.000012
2518,1108,25,11504,8053,0.588229,0.977935,0.087853,0.977935,0.912147,0.161222,0.60957,1.604303,0.000012
2519,1108,25,11503,8054,0.588178,0.977935,0.08786,0.977935,0.91214,0.161234,0.609522,1.60443,0.000012
2520,1108,25,11502,8055,0.588127,0.977935,0.087867,0.977935,0.912133,0.161246,0.609473,1.604557,0.000012
2521,1108,25,11501,8056,0.588076,0.977935,0.087874,0.977935,0.912126,0.161257,0.609425,1.604685,0.000012
2522,1108,25,11499,8058,0.587974,0.977935,0.087888,0.977935,0.912112,0.161281,0.609328,1.604939,0.000012
2523,1108,25,11498,8059,0.587922,0.977935,0.087895,0.977935,0.912105,0.161293,0.60928,1.605067,0.000012
2524,1108,25,11497,8060,0.587871,0.977935,0.087902,0.977935,0.912098,0.161304,0.609232,1.605194,0.000012
2525,1108,25,11496,8061,0.58782,0.977935,0.087909,0.977935,0.912091,0.161316,0.609183,1.605321,0.000012
2526,1108,25,11495,8062,0.587769,0.977935,0.087916,0.977935,0.912084,0.161328,0.609135,1.605449,0.000012
2527,1108,25,11494,8063,0.587718,0.977935,0.087923,0.977935,0.912077,0.16134,0.609087,1.605576,0.000012
2528,1108,25,11493,8064,0.587667,0.977935,0.08793,0.977935,0.91207,0.161351,0.609038,1.605703,0.000012
2529,1108,25,11492,8065,0.587616,0.977935,0.087937,0.977935,0.912063,0.161363,0.60899,1.605831,0.000012
2530,1108,25,11491,8066,0.587565,0.977935,0.087943,0.977935,0.912057,0.161375,0.608942,1.605958,0.000012
2531,1108,25,11490,8067,0.587513,0.977935,0.08795,0.977935,0.91205,0.161387,0.608893,1.606086,0.000012
2532,1108,25,11489,8068,0.587462,0.977935,0.087957,0.977935,0.912043,0.161398,0.608845,1.606213,0.000012
2533,1108,25,11488,8069,0.587411,0.977935,0.087964,0.977935,0.912036,0.16141,0.608797,1.606341,0.000012
2534,1108,25,11487,8070,0.58736,0.977935,0.087971,0.977935,0.912029,0.161422,0.608748,1.606468,0.000012
2535,1108,25,11486,8071,0.587309,0.977935,0.087978,0.977935,0.912022,0.161434,0.6087,1.606596,0.000012
2536,1108,25,11485,8072,0.587258,0.977935,0.087985,0.977935,0.912015,0.161445,0.608652,1.606723,0.000012
2537,1108,25,11483,8074,0.587155,0.977935,0.087999,0.977935,0.912001,0.161469,0.608555,1.606979,0.000012
2538,1108,25,11482,8075,0.587104,0.977935,0.088006,0.977935,0.911994,0.161481,0.608507,1.607106,0.000012
2539,1108,25,11481,8076,0.587053,0.977935,0.088013,0.977935,0.911987,0.161492,0.608458,1.607234,0.000012
2540,1108,25,11480,8077,0.587002,0.977935,0.08802,0.977935,0.91198,0.161504,0.60841,1.607362,0.000012
2541,1108,25,11473,8084,0.586644,0.977935,0.088069,0.977935,0.911931,0.161587,0.608072,1.608256,0.000012
2542,1108,25,11471,8086,0.586542,0.977935,0.088083,0.977935,0.911917,0.16161,0.607975,1.608512,0.000012
2543,1108,25,11469,8088,0.58644,0.977935,0.088097,0.977935,0.911903,0.161634,0.607878,1.608767,0.000012
2544,1108,25,11468,8089,0.586389,0.977935,0.088104,0.977935,0.911896,0.161646,0.60783,1.608895,0.000012
2545,1108,25,11464,8093,0.586184,0.977935,0.088132,0.977935,0.911868,0.161693,0.607637,1.609407,0.000012
2546,1108,25,11451,8106,0.585519,0.977935,0.088224,0.977935,0.911776,0.161846,0.607008,1.611073,0.000012
2547,1108,25,11450,8107,0.585468,0.977935,0.088231,0.977935,0.911769,0.161858,0.60696,1.611202,0.000012
2548,1108,25,11441,8116,0.585008,0.977935,0.088294,0.977935,0.911706,0.161965,0.606525,1.612357,0.000012
2549,1108,25,11440,8117,0.584957,0.977935,0.088301,0.977935,0.911699,0.161976,0.606477,1.612486,0.000012
2550,1108,25,11438,8119,0.584855,0.977935,0.088315,0.977935,0.911685,0.162,0.60638,1.612743,0.000012
2551,1108,25,11437,8120,0.584803,0.977935,0.088322,0.977935,0.911678,0.162012,0.606332,1.612871,0.000012
2552,1108,25,11435,8122,0.584701,0.977935,0.088336,0.977935,0.911664,0.162036,0.606235,1.613128,0.000012
2553,1108,25,11432,8125,0.584548,0.977935,0.088357,0.977935,0.911643,0.162071,0.60609,1.613514,0.000012
2554,1108,25,11429,8128,0.584394,0.977935,0.088378,0.977935,0.911622,0.162107,0.605945,1.6139,0.000012
2555,1108,25,11426,8131,0.584241,0.977935,0.0884,0.977935,0.9116,0.162142,0.6058,1.614287,0.000012
2556,1108,25,11424,8133,0.584139,0.977935,0.088414,0.977935,0.911586,0.162166,0.605703,1.614544,0.000012
2557,1108,25,11423,8134,0.584088,0.977935,0.088421,0.977935,0.911579,0.162178,0.605655,1.614673,0.000012
2558,1108,25,11422,8135,0.584036,0.977935,0.088428,0.977935,0.911572,0.16219,0.605607,1.614802,0.000012
2559,1108,25,11419,8138,0.583883,0.977935,0.088449,0.977935,0.911551,0.162225,0.605462,1.615189,0.000012
2560,1108,25,11418,8139,0.583832,0.977935,0.088456,0.977935,0.911544,0.162237,0.605413,1.615318,0.000012
2561,1108,25,11416,8141,0.58373,0.977935,0.08847,0.977935,0.91153,0.162261,0.605317,1.615576,0.000012
2562,1108,25,11415,8142,0.583678,0.977935,0.088477,0.977935,0.911523,0.162273,0.605268,1.615705,0.000012
2563,1108,25,11412,8145,0.583525,0.977935,0.088498,0.977935,0.911502,0.162309,0.605123,1.616092,0.000012
2564,1108,25,11410,8147,0.583423,0.977935,0.088513,0.977935,0.911487,0.162332,0.605027,1.61635,0.000012
2565,1108,25,11409,8148,0.583372,0.977935,0.08852,0.977935,0.91148,0.162344,0.604978,1.616479,0.000012
2566,1108,25,11408,8149,0.583321,0.977935,0.088527,0.977935,0.911473,0.162356,0.60493,1.616608,0.000012
2567,1108,25,11407,8150,0.583269,0.977935,0.088534,0.977935,0.911466,0.162368,0.604882,1.616737,0.000012
2568,1108,25,11406,8151,0.583218,0.977935,0.088541,0.977935,0.911459,0.16238,0.604833,1.616867,0.000012
2569,1108,25,11405,8152,0.583167,0.977935,0.088548,0.977935,0.911452,0.162392,0.604785,1.616996,0.000012
2570,1108,25,11403,8154,0.583065,0.977935,0.088562,0.977935,0.911438,0.162416,0.604688,1.617254,0.000012
2571,1108,25,11402,8155,0.583014,0.977935,0.088569,0.977935,0.911431,0.162428,0.60464,1.617384,0.000012
2572,1108,25,11398,8159,0.582809,0.977935,0.088597,0.977935,0.911403,0.162475,0.604447,1.617901,0.000012
2573,1108,25,11397,8160,0.582758,0.977935,0.088605,0.977935,0.911395,0.162487,0.604398,1.61803,0.000012
2574,1108,25,11395,8162,0.582656,0.977935,0.088619,0.977935,0.911381,0.162511,0.604302,1.618289,0.000012
2575,1108,25,11394,8163,0.582605,0.977935,0.088626,0.977935,0.911374,0.162523,0.604253,1.618419,0.000012
2576,1108,25,11393,8164,0.582554,0.977935,0.088633,0.977935,0.911367,0.162535,0.604205,1.618548,0.000012
2577,1108,25,11381,8176,0.58194,0.977935,0.088718,0.977935,0.911282,0.162678,0.603625,1.620103,0.000012
2578,1108,25,11380,8177,0.581889,0.977935,0.088725,0.977935,0.911275,0.16269,0.603577,1.620233,0.000012
2579,1108,25,11372,8185,0.58148,0.977935,0.088782,0.977935,0.911218,0.162786,0.60319,1.621272,0.000012
2580,1108,25,11371,8186,0.581429,0.977935,0.088789,0.977935,0.911211,0.162798,0.603142,1.621401,0.000012
2581,1108,25,11367,8190,0.581224,0.977935,0.088818,0.977935,0.911182,0.162845,0.602948,1.621921,0.000012
2582,1108,25,11364,8193,0.581071,0.977935,0.088839,0.977935,0.911161,0.162881,0.602803,1.622311,0.000012
2583,1108,25,11363,8194,0.58102,0.977935,0.088846,0.977935,0.911154,0.162893,0.602755,1.622442,0.000012
2584,1108,25,11360,8197,0.580866,0.977935,0.088868,0.977935,0.911132,0.162929,0.60261,1.622832,0.000012
2585,1108,25,11359,8198,0.580815,0.977935,0.088875,0.977935,0.911125,0.162941,0.602562,1.622962,0.000012
2586,1108,25,11354,8203,0.580559,0.977935,0.08891,0.977935,0.91109,0.163001,0.60232,1.623613,0.000012
2587,1108,25,11353,8204,0.580508,0.977935,0.088917,0.977935,0.911083,0.163013,0.602272,1.623744,0.000012
2588,1108,25,11336,8221,0.579639,0.977935,0.089039,0.977935,0.910961,0.163217,0.60145,1.625962,0.000012
2589,1108,25,11335,8222,0.579588,0.977935,0.089046,0.977935,0.910954,0.163229,0.601402,1.626092,0.000012
2590,1108,25,11333,8224,0.579486,0.977935,0.08906,0.977935,0.91094,0.163253,0.601305,1.626354,0.000012
2591,1108,25,11327,8230,0.579179,0.977935,0.089103,0.977935,0.910897,0.163325,0.601015,1.627139,0.000013
2592,1108,25,11326,8231,0.579128,0.977935,0.089111,0.977935,0.910889,0.163338,0.600967,1.627269,0.000013
2593,1108,25,11325,8232,0.579077,0.977935,0.089118,0.977935,0.910882,0.16335,0.600918,1.6274,0.000013
2594,1108,25,11324,8233,0.579025,0.977935,0.089125,0.977935,0.910875,0.163362,0.60087,1.627531,0.000013
2595,1108,25,11323,8234,0.578974,0.977935,0.089132,0.977935,0.910868,0.163374,0.600822,1.627662,0.000013
2596,1108,25,11322,8235,0.578923,0.977935,0.089139,0.977935,0.910861,0.163386,0.600773,1.627793,0.000013
2597,1108,25,11321,8236,0.578872,0.977935,0.089146,0.977935,0.910854,0.163398,0.600725,1.627924,0.000013
2598,1108,25,11320,8237,0.578821,0.977935,0.089154,0.977935,0.910846,0.16341,0.600677,1.628055,0.000013
2599,1108,25,11319,8238,0.57877,0.977935,0.089161,0.977935,0.910839,0.163422,0.600628,1.628186,0.000013
2600,1108,25,11318,8239,0.578719,0.977935,0.089168,0.977935,0.910832,0.163434,0.60058,1.628317,0.000013
2601,1108,25,11317,8240,0.578667,0.977935,0.089175,0.977935,0.910825,0.163446,0.600532,1.628448,0.000013
2602,1108,25,11316,8241,0.578616,0.977935,0.089182,0.977935,0.910818,0.163458,0.600483,1.628579,0.000013
2603,1108,25,11310,8247,0.57831,0.977935,0.089225,0.977935,0.910775,0.16353,0.600193,1.629366,0.000013
2604,1108,25,11309,8248,0.578258,0.977935,0.089233,0.977935,0.910767,0.163542,0.600145,1.629497,0.000013
2605,1108,25,11305,8252,0.578054,0.977935,0.089261,0.977935,0.910739,0.163591,0.599952,1.630022,0.000013
2606,1108,25,11303,8254,0.577952,0.977935,0.089276,0.977935,0.910724,0.163615,0.599855,1.630285,0.000013
2607,1108,25,11297,8260,0.577645,0.977935,0.089319,0.977935,0.910681,0.163687,0.599565,1.631074,0.000013
2608,1108,25,11286,8271,0.577082,0.977935,0.089398,0.977935,0.910602,0.163821,0.599033,1.632521,0.000013
2609,1108,25,11285,8272,0.577031,0.977935,0.089405,0.977935,0.910595,0.163833,0.598985,1.632653,0.000013
2610,1108,25,11284,8273,0.57698,0.977935,0.089413,0.977935,0.910587,0.163845,0.598937,1.632785,0.000013
2611,1108,25,11279,8278,0.576724,0.977935,0.089449,0.977935,0.910551,0.163905,0.598695,1.633444,0.000013
2612,1108,25,11277,8280,0.576622,0.977935,0.089463,0.977935,0.910537,0.16393,0.598598,1.633708,0.000013
2613,1108,25,11276,8281,0.576571,0.977935,0.08947,0.977935,0.91053,0.163942,0.59855,1.63384,0.000013
2614,1108,25,11275,8282,0.57652,0.977935,0.089478,0.977935,0.910522,0.163954,0.598502,1.633971,0.000013
2615,1108,25,11274,8283,0.576469,0.977935,0.089485,0.977935,0.910515,0.163966,0.598453,1.634103,0.000013
2616,1108,25,11273,8284,0.576418,0.977935,0.089492,0.977935,0.910508,0.163978,0.598405,1.634235,0.000013
2617,1108,25,11272,8285,0.576367,0.977935,0.089499,0.977935,0.910501,0.16399,0.598357,1.634367,0.000013
2618,1108,25,11271,8286,0.576315,0.977935,0.089506,0.977935,0.910494,0.164002,0.598308,1.634499,0.000013
2619,1108,25,11270,8287,0.576264,0.977935,0.089514,0.977935,0.910486,0.164015,0.59826,1.634631,0.000013
2620,1108,25,11263,8294,0.575906,0.977935,0.089564,0.977935,0.910436,0.1641,0.597922,1.635556,0.000013
2621,1108,25,11262,8295,0.575855,0.977935,0.089572,0.977935,0.910428,0.164112,0.597873,1.635689,0.000013
2622,1108,25,11260,8297,0.575753,0.977935,0.089586,0.977935,0.910414,0.164136,0.597777,1.635953,0.000013
2623,1108,25,11259,8298,0.575702,0.977935,0.089593,0.977935,0.910407,0.164148,0.597728,1.636085,0.000013
2624,1108,25,11258,8299,0.575651,0.977935,0.089601,0.977935,0.910399,0.16416,0.59768,1.636218,0.000013
2625,1108,25,11238,8319,0.574628,0.977935,0.089746,0.977935,0.910254,0.164404,0.596713,1.638868,0.000013
2626,1108,25,11237,8320,0.574577,0.977935,0.089753,0.977935,0.910247,0.164416,0.596665,1.639001,0.000013
2627,1108,25,11236,8321,0.574526,0.977935,0.08976,0.977935,0.91024,0.164428,0.596617,1.639134,0.000013
2628,1108,25,11235,8322,0.574475,0.977935,0.089767,0.977935,0.910233,0.16444,0.596568,1.639267,0.000013
2629,1108,25,11234,8323,0.574423,0.977935,0.089775,0.977935,0.910225,0.164453,0.59652,1.6394,0.000013
2630,1108,25,11233,8324,0.574372,0.977935,0.089782,0.977935,0.910218,0.164465,0.596472,1.639532,0.000013
2631,1108,25,11227,8330,0.574066,0.977935,0.089826,0.977935,0.910174,0.164538,0.596182,1.64033,0.000013
2632,1108,25,11226,8331,0.574014,0.977935,0.089833,0.977935,0.910167,0.16455,0.596133,1.640463,0.000013
2633,1108,25,11225,8332,0.573963,0.977935,0.08984,0.977935,0.91016,0.164563,0.596085,1.640596,0.000013
2634,1108,25,11224,8333,0.573912,0.977935,0.089848,0.977935,0.910152,0.164575,0.596037,1.640729,0.000013
2635,1108,25,11223,8334,0.573861,0.977935,0.089855,0.977935,0.910145,0.164587,0.595988,1.640862,0.000013
2636,1108,25,11222,8335,0.57381,0.977935,0.089862,0.977935,0.910138,0.164599,0.59594,1.640995,0.000013
2637,1108,25,11220,8337,0.573708,0.977935,0.089877,0.977935,0.910123,0.164624,0.595843,1.641261,0.000013
2638,1108,25,11219,8338,0.573656,0.977935,0.089884,0.977935,0.910116,0.164636,0.595795,1.641394,0.000013
2639,1108,25,11216,8341,0.573503,0.977935,0.089906,0.977935,0.910094,0.164673,0.59565,1.641794,0.000013
2640,1108,25,11209,8348,0.573145,0.977935,0.089957,0.977935,0.910043,0.164758,0.595312,1.642727,0.000013
2641,1108,25,11208,8349,0.573094,0.977935,0.089964,0.977935,0.910036,0.164771,0.595263,1.64286,0.000013
2642,1108,25,11206,8351,0.572992,0.977935,0.089979,0.977935,0.910021,0.164795,0.595167,1.643127,0.000013
2643,1108,25,11203,8354,0.572838,0.977935,0.090001,0.977935,0.909999,0.164832,0.595022,1.643528,0.000013
2644,1108,25,11202,8355,0.572787,0.977935,0.090008,0.977935,0.909992,0.164844,0.594973,1.643661,0.000013
2645,1108,25,11201,8356,0.572736,0.977935,0.090015,0.977935,0.909985,0.164856,0.594925,1.643795,0.000013
2646,1108,25,11199,8358,0.572634,0.977935,0.09003,0.977935,0.90997,0.164881,0.594828,1.644062,0.000013
2647,1108,25,11195,8362,0.572429,0.977935,0.090059,0.977935,0.909941,0.16493,0.594635,1.644596,0.000013
2648,1108,25,11194,8363,0.572378,0.977935,0.090067,0.977935,0.909933,0.164942,0.594587,1.64473,0.000013
2649,1108,25,11193,8364,0.572327,0.977935,0.090074,0.977935,0.909926,0.164955,0.594538,1.644864,0.000013
2650,1108,25,11191,8366,0.572225,0.977935,0.090089,0.977935,0.909911,0.164979,0.594442,1.645131,0.000013
2651,1108,25,11190,8367,0.572174,0.977935,0.090096,0.977935,0.909904,0.164991,0.594393,1.645265,0.000013
2652,1108,25,11189,8368,0.572123,0.977935,0.090103,0.977935,0.909897,0.165004,0.594345,1.645399,0.000013
2653,1108,25,11188,8369,0.572071,0.977935,0.090111,0.977935,0.909889,0.165016,0.594297,1.645533,0.000013
2654,1108,25,11185,8372,0.571918,0.977935,0.090133,0.977935,0.909867,0.165053,0.594152,1.645934,0.000013
2655,1108,25,11184,8373,0.571867,0.977935,0.09014,0.977935,0.90986,0.165065,0.594103,1.646068,0.000014
2656,1108,25,11183,8374,0.571816,0.977935,0.090147,0.977935,0.909853,0.165077,0.594055,1.646202,0.000014
2657,1108,25,11181,8376,0.571713,0.977935,0.090162,0.977935,0.909838,0.165102,0.593958,1.64647,0.000014
2658,1108,25,11180,8377,0.571662,0.977935,0.090169,0.977935,0.909831,0.165114,0.59391,1.646604,0.000014
2659,1108,25,11179,8378,0.571611,0.977935,0.090177,0.977935,0.909823,0.165127,0.593862,1.646738,0.000014
2660,1108,25,11178,8379,0.57156,0.977935,0.090184,0.977935,0.909816,0.165139,0.593813,1.646872,0.000014
2661,1108,25,11176,8381,0.571458,0.977935,0.090199,0.977935,0.909801,0.165164,0.593717,1.64714,0.000014
2662,1108,25,11173,8384,0.571304,0.977935,0.090221,0.977935,0.909779,0.165201,0.593572,1.647542,0.000014
2663,1108,25,11172,8385,0.571253,0.977935,0.090228,0.977935,0.909772,0.165213,0.593523,1.647677,0.000014
2664,1108,25,11171,8386,0.571202,0.977935,0.090235,0.977935,0.909765,0.165225,0.593475,1.647811,0.000014
2665,1108,25,11170,8387,0.571151,0.977935,0.090243,0.977935,0.909757,0.165237,0.593427,1.647945,0.000014
2666,1108,25,11163,8394,0.570793,0.977935,0.090294,0.977935,0.909706,0.165324,0.593088,1.648885,0.000014
2667,1108,25,11159,8398,0.570589,0.977935,0.090324,0.977935,0.909676,0.165373,0.592895,1.649423,0.000014
2668,1108,25,11158,8399,0.570537,0.977935,0.090331,0.977935,0.909669,0.165385,0.592847,1.649557,0.000014
2669,1108,25,11155,8402,0.570384,0.977935,0.090353,0.977935,0.909647,0.165423,0.592702,1.649961,0.000014
2670,1108,25,11154,8403,0.570333,0.977935,0.09036,0.977935,0.90964,0.165435,0.592653,1.650095,0.000014
2671,1108,25,11153,8404,0.570282,0.977935,0.090368,0.977935,0.909632,0.165447,0.592605,1.65023,0.000014
2672,1108,25,11152,8405,0.570231,0.977935,0.090375,0.977935,0.909625,0.16546,0.592557,1.650364,0.000014
2673,1108,25,11148,8409,0.570026,0.977935,0.090405,0.977935,0.909595,0.165509,0.592363,1.650903,0.000014
2674,1108,25,11146,8411,0.569924,0.977935,0.090419,0.977935,0.909581,0.165534,0.592267,1.651173,0.000014
2675,1107,26,11144,8413,0.569822,0.977052,0.09036,0.977052,0.90964,0.165421,0.592122,1.650086,0.000014
