@relation 'mouseFeatures-weka.filters.unsupervised.attribute.Remove-R1-3,5-11'

@attribute clickthroughs numeric
@attribute relevance {bad,good}

@data
0.25,good
0,bad
0.2,bad
0.25,good
0,bad
0.2,bad
0.25,good
0,bad
0.2,bad
0.25,good
0,bad
0.2,bad
0.25,good
0,bad
0.2,bad
0.25,good
0,bad
0.2,bad
0.25,good
0,bad
0.2,bad
0.5,good
0.5,bad
0,bad
0,bad
0,bad
0.5,good
0.5,bad
0.5,bad
0,bad
0.5,bad
0,bad
0.5,bad
0,bad
1,bad
0.25,bad
0.5,bad
0.5,bad
1,bad
0,bad
0.5,bad
1,bad
0.5,bad
0,bad
0,bad
0,bad
0.5,good
0.5,bad
0.5,bad
0,bad
0.5,bad
0,bad
0.5,bad
0,bad
1,bad
0.25,bad
0.5,bad
0.5,bad
1,bad
0,bad
0.5,bad
1,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
1,bad
0,bad
0,bad
0,bad
1,bad
0,bad
0,bad
1,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
1,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
1,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.75,bad
0.166667,bad
0.25,bad
0,bad
0,bad
0.75,bad
0,bad
0,bad
0.333333,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.166667,bad
0.25,bad
0,bad
0,bad
0.75,bad
0,bad
0,bad
0.75,bad
0,bad
0,bad
0.75,bad
0,bad
0.333333,bad
0,bad
0,bad
0.333333,bad
0,bad
0,bad
0.333333,bad
0,bad
0,bad
0.333333,bad
0,bad
0.166667,bad
0.25,bad
0.166667,bad
0.25,bad
0.166667,bad
0.25,bad
0,bad
0,bad
0,bad
0,bad
0.333333,bad
0,bad
0.166667,bad
0.25,bad
0,bad
0.333333,bad
0,bad
0,bad
0.333333,bad
0,bad
0,bad
0.333333,bad
0,bad
0,bad
0,bad
0.75,bad
0,bad
0,bad
0.75,bad
0.166667,bad
0.25,bad
0,bad
0,good
0.166667,bad
0.25,bad
0,bad
0,bad
0.75,bad
0,bad
0,bad
0.75,bad
0,bad
0,bad
0.75,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.5,good
0,bad
0,bad
0,bad
1,good
0,bad
0,bad
0,bad
1,good
0,bad
0,bad
0,bad
1,good
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.011905,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.076923,bad
0,bad
0.05914,bad
0,bad
0,bad
0.1,bad
0,bad
0,bad
0,bad
0.09375,bad
0,bad
0.5,bad
0.021429,bad
0,bad
0.047619,bad
0,bad
0.025556,bad
0,bad
0,bad
0.083333,bad
0.539474,bad
0.021538,bad
0.04,bad
0,bad
0,bad
0.0625,bad
0.166667,bad
0,bad
0,bad
0.029915,bad
0.142857,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.090909,bad
0,bad
0.021739,bad
0,bad
0,bad
0.079365,bad
0,bad
0,bad
0,bad
0,bad
0.029255,bad
0.087719,bad
0,bad
0,bad
0.018182,bad
0.065476,bad
0.059211,bad
0.125,bad
0.03125,bad
0,bad
0.008065,bad
0.05291,bad
0,bad
0.109091,bad
0.09375,bad
0,bad
0.0625,bad
0,bad
0,bad
0.021739,bad
0.1,bad
0,bad
0,bad
0.076923,bad
0,bad
0.115385,bad
0.030303,bad
0.0625,bad
0,bad
0.136752,bad
0,bad
0.033898,bad
0,bad
0.169556,bad
0.051282,bad
0,bad
0,bad
0,bad
0,bad
0.052632,bad
0,bad
0,bad
0,bad
0.212121,bad
0.071429,bad
0,bad
0,bad
0,bad
0.119048,bad
0,bad
0,bad
0,bad
0,bad
0.25,bad
0.025,bad
0,bad
0.010417,bad
0,bad
0.197917,bad
0,bad
0,bad
0,bad
0.069767,bad
0.078947,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.071429,bad
0,bad
0,bad
0.066667,bad
0.05,bad
0,bad
0,bad
0,bad
0,bad
0.142857,bad
0,bad
0,bad
0,bad
0.09375,bad
0,bad
0,bad
0.166667,bad
0,bad
0,bad
0,bad
1,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.5,bad
0,bad
0,bad
0.5,bad
0,bad
0,bad
0.5,bad
0,bad
1,bad
1,bad
0,bad
1,bad
1,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
1,bad
1,bad
0,bad
0,bad
0,bad
0,bad
0.011905,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.076923,bad
0,bad
0.05914,bad
0,bad
0,bad
0.1,bad
0,bad
0,bad
0,bad
0.09375,bad
0,bad
0.5,bad
0.021429,bad
0,bad
0.047619,bad
0,bad
0.025556,bad
0,bad
0,bad
0.083333,bad
0.539474,bad
0.021538,bad
0.04,bad
0,bad
0,bad
0.0625,bad
0.166667,bad
0,bad
0,bad
0.029915,bad
0.142857,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.090909,bad
0,bad
0.021739,bad
0,bad
0,bad
0.079365,bad
0,bad
0,bad
0,bad
0,bad
0.029255,bad
0.087719,bad
0,bad
0,bad
0.018182,bad
0.065476,bad
0.059211,bad
0.125,bad
0.03125,bad
0,bad
0.008065,bad
0.05291,bad
0,bad
0.109091,bad
0.09375,bad
0,bad
0.0625,bad
0,bad
0,bad
0.021739,bad
0.1,bad
0,bad
0,bad
0.076923,bad
0,bad
0.115385,bad
0.030303,bad
0.0625,bad
0,bad
0.136752,bad
0,bad
0.033898,bad
0,bad
0.169556,bad
0.051282,bad
0,bad
0,bad
0,bad
0,bad
0.052632,bad
0,bad
0,bad
0,bad
0.212121,bad
0.071429,bad
0,bad
0,bad
0,bad
0.119048,bad
0,bad
0,bad
0,bad
0,bad
0.25,bad
0.025,bad
0,bad
0.010417,bad
0,bad
0.197917,bad
0,bad
0,bad
0,bad
0.069767,bad
0.078947,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.071429,bad
0,bad
0,bad
0.066667,bad
0.05,bad
0,bad
0,bad
0,bad
0,bad
0.142857,bad
0,bad
0,bad
0,bad
0.09375,bad
0,bad
0,bad
0.166667,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.011905,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.076923,bad
0,bad
0.05914,bad
0,bad
0,bad
0.1,bad
0,bad
0,bad
0,bad
0.09375,bad
0,bad
0.5,bad
0.021429,bad
0,bad
0.047619,bad
0,bad
0.025556,bad
0,bad
0,bad
0.083333,bad
0.539474,bad
0.021538,bad
0.04,bad
0,bad
0,bad
0.0625,bad
0.166667,bad
0,bad
0,bad
0.029915,bad
0.142857,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.090909,bad
0,bad
0.021739,bad
0,bad
0,bad
0.079365,bad
0,bad
0,bad
0,bad
0,bad
0.029255,bad
0.087719,bad
0,bad
0,bad
0.018182,bad
0.065476,bad
0.059211,bad
0.125,bad
0.03125,bad
0,bad
0.008065,bad
0.05291,bad
0,bad
0.109091,bad
0.09375,bad
0,bad
0.0625,bad
0,bad
0,bad
0.021739,bad
0.1,bad
0,bad
0,bad
0.076923,bad
0,bad
0.115385,bad
0.030303,bad
0.0625,bad
0,bad
0.136752,bad
0,bad
0.033898,bad
0,bad
0.169556,bad
0.051282,bad
0,bad
0,bad
0,bad
0,bad
0.052632,bad
0,bad
0,bad
0,bad
0.212121,bad
0.071429,bad
0,bad
0,bad
0,bad
0.119048,bad
0,bad
0,bad
0,bad
0,bad
0.25,bad
0.025,bad
0,bad
0.010417,bad
0,bad
0.197917,bad
0,bad
0,bad
0,bad
0.069767,bad
0.078947,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.071429,bad
0,bad
0,bad
0.066667,bad
0.05,bad
0,bad
0,bad
0,bad
0,bad
0.142857,bad
0,bad
0,bad
0,bad
0.09375,bad
0,bad
0,bad
0.166667,bad
0,bad
0,bad
0,bad
1,bad
0,bad
0,bad
0,bad
0,bad
0.011905,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.076923,bad
0,bad
0.05914,bad
0,bad
0,bad
0.1,bad
0,bad
0,bad
0,bad
0.09375,bad
0,bad
0.5,bad
0.021429,bad
0,bad
0.047619,bad
0,bad
0.025556,bad
0,bad
0,bad
0.083333,bad
0.539474,bad
0.021538,bad
0.04,bad
0,bad
0,bad
0.0625,bad
0.166667,bad
0,bad
0,bad
0.029915,bad
0.142857,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.090909,bad
0,bad
0.021739,bad
0,bad
0,bad
0.079365,bad
0,bad
0,bad
0,bad
0,bad
0.029255,bad
0.087719,bad
0,bad
0,bad
0.018182,bad
0.065476,bad
0.059211,bad
0.125,bad
0.03125,bad
0,bad
0.008065,bad
0.05291,bad
0,bad
0.109091,bad
0.09375,bad
0,bad
0.0625,bad
0,bad
0,bad
0.021739,bad
0.1,bad
0,bad
0,bad
0.076923,bad
0,bad
0.115385,bad
0.030303,bad
0.0625,bad
0,bad
0.136752,bad
0,bad
0.033898,bad
0,bad
0.169556,bad
0.051282,bad
0,bad
0,bad
0,bad
0,bad
0.052632,bad
0,bad
0,bad
0,bad
0.212121,bad
0.071429,bad
0,bad
0,bad
0,bad
0.119048,bad
0,bad
0,bad
0,bad
0,bad
0.25,bad
0.025,bad
0,bad
0.010417,bad
0,bad
0.197917,bad
0,bad
0,bad
0,bad
0.069767,bad
0.078947,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.071429,bad
0,bad
0,bad
0.066667,bad
0.05,bad
0,bad
0,bad
0,bad
0,bad
0.142857,bad
0,bad
0,bad
0,bad
0.09375,bad
0,bad
0,bad
0.166667,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
1,bad
1,bad
1,bad
1,bad
1,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.5,good
0.5,bad
0,bad
0.5,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
1,bad
1,bad
0.5,bad
1,bad
0.5,bad
0,bad
0,bad
0,bad
0,bad
1,good
0,bad
0,bad
1,bad
1,bad
1,bad
0.5,bad
1,bad
0.5,bad
0.098765,bad
0,bad
0,bad
0.010204,bad
0.078853,good
0,bad
0,bad
0.028571,bad
0,bad
0.076503,bad
0.071429,bad
0,bad
0,bad
0,bad
0,bad
0.105263,bad
0.127193,bad
0,bad
0,bad
0,bad
0.5,bad
0.097653,bad
0.10625,bad
0.055556,bad
0.012873,bad
0,bad
0.5,bad
0.098765,bad
0,bad
0,bad
0.010204,bad
0.078853,good
0,bad
0,bad
0.028571,bad
0,bad
0.076503,bad
0.071429,bad
0,bad
0,bad
0,bad
0,bad
0.105263,bad
0.127193,bad
0,bad
0,bad
0,bad
0.5,bad
0.097653,bad
0.10625,bad
0.055556,bad
0.012873,bad
0,bad
0,bad
0.5,bad
0,bad
0,bad
0.5,bad
0.75,bad
0,bad
0.5,bad
0.75,bad
0,bad
0.5,bad
0.75,bad
0,bad
0.5,bad
0.75,bad
1,good
1,good
1,good
0,bad
0,bad
0,bad
0.5,good
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
1,bad
0,bad
0,bad
0,bad
0.166667,bad
0,bad
0,bad
0,bad
0,bad
0.166667,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.25,good
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.5,bad
0,bad
0.5,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
1,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.25,good
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.166667,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
1,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,good
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
1,bad
0,bad
0,bad
0,bad
1,bad
0,bad
0,bad
0,bad
1,bad
0,bad
1,bad
0.5,good
0,bad
0.5,bad
0,bad
0,bad
1,bad
0.5,good
0,bad
0.5,bad
0,bad
0,bad
1,bad
0.5,good
0,bad
0.5,bad
0,bad
0,bad
1,bad
1,bad
0,bad
1,bad
0,bad
1,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
1,bad
1,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
1,bad
0.5,good
0,bad
0.5,bad
0,bad
0,bad
0,bad
0,bad
0.666667,good
0,bad
0.5,bad
0,bad
0.666667,good
0,bad
0.5,bad
0,bad
0.666667,good
0,bad
0.5,bad
0,bad
1,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.5,good
1,good
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
1,good
0,bad
0,bad
0,bad
0,bad
0.03,bad
0,bad
0,bad
0,bad
0.111111,bad
0.111111,bad
0.029412,bad
0,bad
0.22695,bad
0,bad
0.177177,bad
0.142857,bad
0.083333,bad
0.5,bad
0,bad
0,bad
0.096063,bad
0.037582,bad
0.124498,bad
0,bad
0,bad
0,bad
0,bad
0.012821,bad
0,bad
0.014493,bad
0.045455,bad
0,bad
0,bad
0.007874,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
1,good
1,good
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
1,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
1,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
1,good
1,good
0,bad
0,bad
0,bad
0,bad
0,good
0,bad
0,good
0,bad
0,bad
0,bad
0,bad
0,bad
0,good
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
1,good
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
1,good
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.5,bad
0,bad
0,bad
0,bad
0,bad
0,good
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
1,good
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
1,bad
0,bad
1,good
0,bad
1,bad
0,bad
1,good
0,bad
1,bad
0,bad
1,good
0,bad
1,bad
0,bad
1,good
0,bad
1,bad
0,bad
1,good
0,bad
1,bad
0,bad
1,good
0,bad
0,bad
0,bad
0.5,bad
0,bad
0,bad
0.5,bad
0,bad
0,bad
0.5,good
0.333333,bad
0,bad
0,bad
0,bad
0.5,bad
0,bad
0,bad
0.333333,bad
0,bad
0,bad
0,bad
0.5,bad
0,bad
0,bad
0.333333,bad
0,bad
0,bad
0,bad
0.5,bad
0,bad
0,bad
0.5,bad
0,bad
0,bad
1,bad
0,bad
0.5,bad
0,bad
0,bad
1,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
1,bad
0,bad
0,bad
0,bad
0,bad
1,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.5,bad
0.333333,bad
0,bad
0,bad
0,bad
0.5,bad
0,bad
0,bad
0.333333,bad
0,bad
0,bad
0,bad
0.5,bad
0,bad
0,bad
0.5,bad
0,bad
0,bad
1,bad
0,bad
0.5,bad
0,bad
0,bad
1,bad
0,bad
0.5,bad
0,bad
0,bad
1,bad
0,bad
0,bad
0,bad
0.5,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.625,bad
0,bad
0,bad
0,bad
0.625,bad
0,bad
0.625,bad
0,bad
1,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.25,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
