@RELATION mouseFeatures

@ATTRIBUTE avg_hover_time NUMERIC
@ATTRIBUTE arrival_time NUMERIC
@ATTRIBUTE clicks NUMERIC
@ATTRIBUTE clickthroughs NUMERIC
@ATTRIBUTE hovers NUMERIC
@ATTRIBUTE unclicked_hovers NUMERIC
@ATTRIBUTE max_hover_time NUMERIC
@ATTRIBUTE cursor_trail NUMERIC
@ATTRIBUTE cursor_movement NUMERIC
@ATTRIBUTE cursor_speed NUMERIC
@ATTRIBUTE position NUMERIC
@ATTRIBUTE relevance {bad,good}

@DATA
1.0,1.0,0.0,0.0,1.0,1.0,1.0,122.03200454534829,1.0,1.0,0.0,bad
0.007715387912558937,0.3594512195121951,0.0,0.0,1.0,1.0,0.007715387912558937,10.0,0.013303769401330377,0.8031080082430281,2.0,bad
0.4149164166309473,1.0,0.0,0.0,1.0,1.0,0.4149164166309473,3.1622776601683795,0.3762010347376201,0.008981082364842142,8.0,bad
1.0,0.003658536585365854,0.0,0.0,1.0,1.0,1.0,51.95585369269929,1.0,0.05551152395881584,1.0,bad
0.7046720960137163,0.6544207317073171,0.0,0.0,1.0,1.0,0.7046720960137163,146.65247584249852,0.15668883961566887,1.0,5.0,bad
0.05057865409344192,0.636280487804878,0.0,0.0,1.0,1.0,0.05057865409344192,0.0,0.0,0.0,4.0,bad
1.0,1.0,0.0,0.0,1.0,1.0,1.0,91.78235124467012,1.0,1.0,3.0,bad
1.0,1.0,0.0,1.0,1.0,0.0,1.0,220.5890622251036,1.0,0.26704185173940764,18.0,good
0.17595108695652173,0.9284033877038896,0.0,0.0,1.0,1.0,0.17595108695652173,119.68291440301745,0.14488636363636365,1.0,14.0,bad
0.004858445297504799,1.0,0.0,0.0,0.5,1.0,0.0024807056229327455,343.8269913779312,0.08756756756756756,1.0,9.0,bad
0.05548224568138196,0.3903096692647988,0.0,0.0,0.5,1.0,0.028329045693985054,56.0,1.0,0.014262358415001787,2.0,bad
1.0,0.414886595042483,0.0,0.0,1.0,1.0,1.0,298.2714227255346,0.5481081081081081,0.13859537512941242,4.0,bad
1.0,1.0,0.0,1.0,1.0,0.0,1.0,212.92486937884922,1.0,1.0,9.0,bad
1.0,1.0,0.0,1.0,1.0,0.0,1.0,152.05918747922567,1.0,1.0,18.0,bad
1.0,1.0,0.0,1.0,1.0,0.0,1.0,152.05918747922567,1.0,1.0,18.0,bad
1.0,1.0,0.0,1.0,1.0,0.0,1.0,212.92486937884922,1.0,1.0,9.0,bad
1.0,1.0,0.0,1.0,1.0,0.0,1.0,212.92486937884922,1.0,1.0,9.0,bad
1.0,1.0,0.0,1.0,1.0,0.0,1.0,152.05918747922567,1.0,1.0,18.0,bad
0.9155193992490613,1.0,0.0,1.0,1.0,0.0,0.9155193992490613,293.04425136804394,0.8623279098873592,1.0,18.0,good
1.0,0.07770859277708593,0.0,0.0,1.0,1.0,1.0,141.0,1.0,0.4149142483652101,14.0,bad
0.5788485607008761,0.5165628891656289,0.0,0.0,1.0,1.0,0.5788485607008761,126.0,0.5788485607008761,0.6405378882870487,15.0,bad
1.0,1.0,0.0,0.0,1.0,1.0,1.0,122.03200454534829,1.0,1.0,0.0,bad
0.007715387912558937,0.3594512195121951,0.0,0.0,1.0,1.0,0.007715387912558937,10.0,0.013303769401330377,0.8031080082430281,2.0,bad
0.4149164166309473,1.0,0.0,0.0,1.0,1.0,0.4149164166309473,3.1622776601683795,0.3762010347376201,0.008981082364842142,8.0,bad
1.0,0.003658536585365854,0.0,0.0,1.0,1.0,1.0,51.95585369269929,1.0,0.05551152395881584,1.0,bad
0.7046720960137163,0.6544207317073171,0.0,0.0,1.0,1.0,0.7046720960137163,146.65247584249852,0.15668883961566887,1.0,5.0,bad
0.05057865409344192,0.636280487804878,0.0,0.0,1.0,1.0,0.05057865409344192,0.0,0.0,0.0,4.0,bad
1.0,1.0,0.0,0.0,1.0,1.0,1.0,91.78235124467012,1.0,1.0,3.0,bad
1.0,1.0,0.0,1.0,1.0,0.0,1.0,220.5890622251036,1.0,0.26704185173940764,18.0,good
0.17595108695652173,0.9284033877038896,0.0,0.0,1.0,1.0,0.17595108695652173,119.68291440301745,0.14488636363636365,1.0,14.0,bad
0.004858445297504799,1.0,0.0,0.0,0.5,1.0,0.0024807056229327455,343.8269913779312,0.08756756756756756,1.0,9.0,bad
0.05548224568138196,0.3903096692647988,0.0,0.0,0.5,1.0,0.028329045693985054,56.0,1.0,0.014262358415001787,2.0,bad
1.0,0.414886595042483,0.0,0.0,1.0,1.0,1.0,298.2714227255346,0.5481081081081081,0.13859537512941242,4.0,bad
1.0,1.0,0.0,1.0,1.0,0.0,1.0,212.92486937884922,1.0,1.0,9.0,bad
1.0,1.0,0.0,1.0,1.0,0.0,1.0,152.05918747922567,1.0,1.0,18.0,bad
1.0,1.0,0.0,1.0,1.0,0.0,1.0,152.05918747922567,1.0,1.0,18.0,bad
1.0,1.0,0.0,1.0,1.0,0.0,1.0,212.92486937884922,1.0,1.0,9.0,bad
1.0,1.0,0.0,1.0,1.0,0.0,1.0,212.92486937884922,1.0,1.0,9.0,bad
1.0,1.0,0.0,1.0,1.0,0.0,1.0,152.05918747922567,1.0,1.0,18.0,bad
0.9155193992490613,1.0,0.0,1.0,1.0,0.0,0.9155193992490613,293.04425136804394,0.8623279098873592,1.0,18.0,good
1.0,0.07770859277708593,0.0,0.0,1.0,1.0,1.0,141.0,1.0,0.4149142483652101,14.0,bad
0.5788485607008761,0.5165628891656289,0.0,0.0,1.0,1.0,0.5788485607008761,126.0,0.5788485607008761,0.6405378882870487,15.0,bad
1.0,1.0,1.0,0.0,1.0,1.0,1.0,585.0762251624393,1.0,1.0,38.0,bad
0.24141920555341304,1.0,0.0,0.0,0.5,1.0,0.22681159420289856,467.45927012679704,0.7361963190184049,0.7158656935841253,2.0,bad
1.0,0.5937728867131788,0.0,0.0,0.5,1.0,0.9394927536231884,506.72754666566925,1.0,0.5712890885335615,4.0,bad
0.5352873119938295,0.7243861542612651,0.0,0.0,1.0,1.0,1.0,434.42543373540116,0.4897750511247444,1.0,6.0,bad
1.0,1.0,1.0,0.0,1.0,1.0,1.0,282.24896984892945,1.0,0.10061217041894242,11.0,bad
0.001494172726367168,0.9976911236531555,0.0,0.0,0.5,1.0,9.499683343888537E-4,59.0592922409336,0.021052631578947368,1.0,12.0,bad
0.13841020021914532,0.22456737720975792,0.0,0.0,1.0,1.0,0.13388220392653577,628.9050535802355,0.4856140350877193,0.4616491142777939,1.0,bad
0.0,0.6655627594570642,1.0,0.0,0.5,1.0,0.0,697.5463532225452,0.8701754385964913,0.28574879258772795,10.0,bad
1.0,1.0,1.0,0.0,1.0,1.0,1.0,231.25000349878928,1.0,1.0,20.0,bad
1.0,0.2538688821929029,0.5,0.0,1.0,1.0,1.0,587.459961787975,0.9542217700915565,0.4005909586070392,51.0,bad
0.20256304257957833,0.613418950940526,0.0,0.0,1.0,1.0,0.3926802421574023,544.3581343876264,1.0,0.3542068109175069,46.0,bad
0.013366404850489183,1.0,0.0,0.0,1.0,1.0,0.02201430930104568,151.65126090576442,0.09867751780264497,1.0,39.0,bad
0.0,1.0,1.0,0.0,1.0,1.0,0.0,278.4904933095587,1.0,1.0,2.0,bad
1.0,1.0,0.0,0.0,1.0,1.0,1.0,350.06999300139967,1.0,1.0,25.0,bad
1.0,1.0,0.0,0.0,1.0,1.0,1.0,590.5874581028752,1.0,1.0,3.0,bad
0.24141920555341304,1.0,0.0,0.0,0.5,1.0,0.22681159420289856,467.45927012679704,0.7361963190184049,0.7158656935841253,2.0,bad
1.0,0.5937728867131788,0.0,0.0,0.5,1.0,0.9394927536231884,506.72754666566925,1.0,0.5712890885335615,4.0,bad
0.5352873119938295,0.7243861542612651,0.0,0.0,1.0,1.0,1.0,434.42543373540116,0.4897750511247444,1.0,6.0,bad
1.0,1.0,1.0,0.0,1.0,1.0,1.0,282.24896984892945,1.0,0.10061217041894242,11.0,bad
0.001494172726367168,0.9976911236531555,0.0,0.0,0.5,1.0,9.499683343888537E-4,59.0592922409336,0.021052631578947368,1.0,12.0,bad
0.13841020021914532,0.22456737720975792,0.0,0.0,1.0,1.0,0.13388220392653577,628.9050535802355,0.4856140350877193,0.4616491142777939,1.0,bad
0.0,0.6655627594570642,1.0,0.0,0.5,1.0,0.0,697.5463532225452,0.8701754385964913,0.28574879258772795,10.0,bad
1.0,1.0,1.0,0.0,1.0,1.0,1.0,231.25000349878928,1.0,1.0,20.0,bad
1.0,0.2538688821929029,0.5,0.0,1.0,1.0,1.0,587.459961787975,0.9542217700915565,0.4005909586070392,51.0,bad
0.20256304257957833,0.613418950940526,0.0,0.0,1.0,1.0,0.3926802421574023,544.3581343876264,1.0,0.3542068109175069,46.0,bad
0.013366404850489183,1.0,0.0,0.0,1.0,1.0,0.02201430930104568,151.65126090576442,0.09867751780264497,1.0,39.0,bad
1.0,0.9628682234507797,1.0,0.0,1.0,1.0,1.0,109.60383204979651,0.7166212534059946,0.0817516120652192,2.0,bad
0.4767512077294686,0.4606540693676596,0.0,0.0,1.0,1.0,0.4767512077294686,687.7943288138861,1.0,0.3676367020530919,1.0,bad
0.009359903381642512,1.0,0.0,0.0,1.0,1.0,0.009359903381642512,158.02847844613325,0.08446866485013624,1.0,0.0,bad
0.7400744416873449,0.4646767661616919,0.0,0.0,1.0,1.0,1.0,256.67793060854626,1.0,0.4681451939017805,57.0,bad
1.0,1.0,1.0,0.0,0.5,1.0,0.8808743169398907,447.533417629401,0.8162393162393162,1.0,60.0,bad
1.0,0.24426494345718902,1.0,0.0,1.0,1.0,1.0,613.445895329318,0.0484794503117445,1.0,19.0,bad
0.008411580594679186,1.0,0.0,0.0,1.0,1.0,0.008411580594679186,592.2710310788696,1.0,0.04680604147959889,13.0,bad
0.6915769474350855,1.0,0.0,0.0,0.5,1.0,0.557711950970378,603.1223281815938,0.699438202247191,1.0,1.0,bad
1.0,0.5383320197750233,0.0,0.0,1.0,1.0,1.0,563.6500258784196,1.0,0.6536623540130044,0.0,bad
1.0,1.0,1.0,0.0,1.0,1.0,1.0,134.5738113092363,1.0,1.0,0.0,bad
1.0,1.0,0.0,0.5,1.0,0.5,1.0,192.95227623745683,1.0,1.0,2.0,bad
0.09144542772861357,1.0,0.0,0.0,0.5,1.0,0.09144542772861357,143.5339681051144,0.09144542772861357,0.34701464806008886,1.0,bad
0.35103244837758113,0.9401700951322578,0.0,0.0,0.5,1.0,0.35103244837758113,151.0,0.08456243854473942,0.3947794709018128,3.0,bad
0.5948869223205506,0.6551292521311326,0.0,0.0,0.5,1.0,0.5948869223205506,35.236067977499786,0.05309734513274336,0.14671338722863872,7.0,bad
0.13372664700098327,0.9456791051121477,0.0,0.0,1.0,1.0,0.13962635201573254,96.44562200146055,0.13372664700098327,0.15944821969759562,0.0,bad
1.0,0.9408819557183168,0.0,0.0,0.5,1.0,1.0,123.0,1.0,0.027193194131547638,2.0,bad
0.035398230088495575,0.6701099626866409,0.0,0.0,1.0,1.0,0.048180924287118974,160.11294148905336,0.035398230088495575,1.0,5.0,bad
1.0,1.0,0.0,1.0,1.0,0.0,1.0,194.6882824530524,1.0,1.0,0.0,bad
1.0,1.0,0.0,1.0,1.0,0.0,1.0,104.74407014933321,1.0,1.0,0.0,bad
1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667,1.0,109.57589554815047,1.0,1.0,1.0,good
0.12548015364916773,0.7532238612116152,0.0,0.0,1.0,1.0,0.12548015364916773,112.0,6.402048655569782E-4,1.0,7.0,bad
1.0,0.8547175062621765,0.0,0.0,1.0,1.0,1.0,43.0,1.0,2.4579293945491126E-4,9.0,bad
0.3706786171574904,1.0,0.0,0.0,1.0,1.0,0.3706786171574904,136.12494260788506,0.3706786171574904,0.0020991386412516203,10.0,bad
0.93854033290653,0.11336858706744596,0.0,0.0,1.0,1.0,0.93854033290653,149.15270250780438,0.3719590268886043,0.002292118000181405,1.0,bad
0.1350832266325224,0.3292513220150292,0.0,0.0,1.0,1.0,0.1350832266325224,165.03165128137405,0.07874519846350832,0.01197964948325886,2.0,bad
0.04801536491677337,0.4463308284627516,0.0,0.0,1.0,1.0,0.04801536491677337,174.04597093871493,0.04801536491677337,0.020719758445085112,3.0,bad
0.3863259210089612,0.6325502576086808,0.0,0.0,0.5,1.0,0.3863259210089612,66.007575322837,0.5126530612244898,0.021340585375354437,15.0,bad
0.030700298705609027,0.9402949175242235,0.0,0.0,1.0,1.0,0.058413541320942584,155.0706685366564,0.07551020408163266,0.3403769310725417,13.0,bad
1.0,1.0,0.0,0.0,0.5,1.0,1.0,246.2711215120111,1.0,0.04081779979824983,16.0,bad
0.010952538997676734,0.973790879149413,0.0,0.0,0.5,1.0,0.010952538997676734,162.53307355735325,0.026938775510204082,1.0,14.0,bad
1.0,1.0,0.0,1.0,1.0,0.0,1.0,187.83508372694945,1.0,1.0,0.0,bad
0.4276105060858424,0.845464831227607,0.0,0.0,1.0,1.0,0.4276105060858424,120.0,0.08145963877626244,1.0,33.0,bad
0.6085842408712364,0.2895530831604752,0.0,0.0,1.0,1.0,0.6085842408712364,102.0,0.17840029487652045,0.3881198347107438,28.0,bad
0.18673926969891094,0.4270224401282293,0.0,0.0,1.0,1.0,0.18673926969891094,143.01398533010678,0.21489126428308147,0.451773738678582,29.0,bad
1.0,1.0,0.0,0.0,1.0,1.0,1.0,106.00490184299969,0.37633615923332103,0.19121027838151267,35.0,bad
0.5547725816784113,0.556901753724307,0.0,0.0,1.0,1.0,0.5547725816784113,121.0,0.1743457427202359,0.471124031007752,31.0,bad
0.1800128122998078,0.9423439562511786,0.0,0.0,1.0,1.0,0.1800128122998078,105.0,0.12532252119424991,0.5687500000000001,34.0,bad
0.8827674567584881,0.714548368847822,0.0,0.0,1.0,1.0,0.8827674567584881,106.0,1.0,0.07195601425236517,32.0,bad
0.4985835694050991,1.0,0.0,0.0,1.0,1.0,0.4985835694050991,167.0,0.47224926971762415,0.003624525230602279,48.0,bad
0.8517469310670444,0.5743469327854417,0.0,0.0,1.0,1.0,0.8517469310670444,77.0,0.1694255111976631,0.004658197217180884,44.0,bad
0.9697828139754485,0.9070736718520692,0.0,0.0,1.0,1.0,0.9697828139754485,167.0,1.0,0.0017116793932250296,47.0,bad
0.09348441926345609,0.4755503375403581,0.0,0.0,1.0,1.0,0.09348441926345609,95.0,9.737098344693282E-4,1.0,43.0,bad
