@relation 'mouseFeatures-weka.filters.unsupervised.attribute.Remove-R1-3,5-11'

@attribute clickthroughs numeric
@attribute relevance {bad,good}

@data
0,bad
0.5,bad
1,bad
0.5,bad
0,bad
0.5,bad
1,bad
0,bad
0.5,bad
1,bad
0.5,bad
0,bad
0.5,bad
1,bad
0,bad
0.5,bad
1,bad
0.5,bad
1,bad
1,bad
1,bad
1,bad
1,bad
1,bad
1,bad
0.5,good
0,bad
0.5,bad
0,bad
0.5,bad
0,bad
0.5,bad
0,bad
0,bad
0,bad
0,bad
0.5,bad
0,bad
0,bad
0,bad
0,bad
0.75,bad
0,bad
0,bad
0.75,bad
0,bad
0,bad
0,bad
0,bad
1,good
0,bad
0,bad
0,bad
0,bad
1,bad
1,bad
0,bad
1,good
0,bad
1,bad
0,bad
1,bad
0,bad
0,bad
0,bad
1,bad
0,bad
0,bad
0,bad
1,bad
0,bad
0.666667,good
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
1,good
0,bad
0.106771,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.041667,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.027778,bad
0.041667,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.125,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
1,good
0,bad
0,bad
1,good
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
1,bad
1,bad
1,bad
1,bad
0,bad
0,bad
0,bad
0,good
0,bad
0.166667,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,good
0,bad
0,bad
0.5,good
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
1,good
1,bad
0,bad
0,bad
0.5,good
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,good
1,bad
1,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
1,good
0.133333,bad
0.25,bad
0,bad
0,bad
0,bad
0.066667,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.083333,bad
0.013158,bad
0.018519,bad
0,bad
0.125,bad
0,bad
0.142857,bad
0,bad
0,bad
0,bad
0.133333,bad
0.25,bad
0,bad
0,bad
0,bad
0.066667,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.083333,bad
0.013158,bad
0.018519,bad
0,bad
0.125,bad
0,bad
0.142857,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.027397,bad
0.133333,bad
0.166667,good
0.052632,bad
0,bad
0,bad
0,bad
0.023148,bad
0.020408,bad
0.138889,bad
0.021863,bad
0,bad
0.076923,bad
0.015625,bad
0.090909,bad
0,bad
0.111111,bad
0,bad
0.05,bad
0.108974,bad
0,bad
0.25,bad
0.054645,bad
0,bad
0,bad
0,bad
0,bad
0.077381,bad
0,bad
0.068627,bad
0,bad
0,bad
0,good
0,bad
0,bad
0,bad
0,bad
0.024181,bad
0.0625,bad
0.028205,bad
0,bad
0.05625,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.038462,bad
0,bad
0.038462,bad
0.013385,bad
0.026667,bad
0,bad
0,good
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.5,good
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.5,good
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.333333,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,good
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,good
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,good
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,good
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.5,bad
0,bad
0,bad
0,bad
0.5,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,good
0,bad
0.181818,bad
0,bad
0.2,bad
0,bad
0,bad
0.058824,bad
0.5,bad
0,bad
0,bad
0,bad
0,bad
0.083333,bad
0,bad
0,bad
0.5,bad
0,bad
0,bad
0,bad
0.333333,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
1,good
0,bad
0,bad
0,bad
0.25,bad
0,bad
0,bad
0,bad
0.1875,bad
0,bad
0,bad
0,bad
0.333333,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
1,bad
0,bad
0,bad
0,bad
0,good
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,good
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
1,bad
0,bad
0,bad
0,bad
0,bad
0,good
0,good
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,good
1,bad
0,good
1,bad
0,good
1,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.25,good
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,good
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
1,good
0,bad
1,good
1,good
1,good
1,good
0.2,bad
0,bad
0,bad
0.2,bad
0,bad
0,bad
0.085938,bad
0.05,bad
0,bad
0.053659,bad
0.333333,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.125,bad
0,bad
0,bad
0,bad
0,bad
1,bad
0,bad
0,bad
0,bad
0,bad
0,bad
1,bad
0,bad
0,bad
0,bad
1,bad
0,bad
0,bad
0.5,bad
0,bad
0,bad
0,good
0,bad
0,bad
0,bad
0,bad
1,good
1,bad
0,bad
1,bad
0.5,bad
0.048611,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.125,bad
0,bad
0.166667,bad
0,bad
0,bad
1,bad
0.030612,bad
0.011494,bad
0,bad
0,bad
0.5,bad
0,bad
0,bad
0.090909,bad
0,bad
0.136364,bad
0.5,bad
0,bad
0,bad
0,bad
0.1,bad
0,bad
1,bad
0.5,bad
0.048611,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.125,bad
0,bad
0.166667,bad
0,bad
0,bad
1,bad
0.030612,bad
0.011494,bad
0,bad
0,bad
0.5,bad
0,bad
0,bad
0.090909,bad
0,bad
0.136364,bad
0.5,bad
0,bad
0,bad
0,bad
0.1,bad
0,bad
0,bad
1,good
0,bad
0,bad
0,good
0,bad
0.25,bad
0,bad
0.25,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.5,good
0,bad
0,bad
0.5,good
0,bad
0.25,bad
0,bad
0.25,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.5,good
0,bad
0,good
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,good
0,bad
0,bad
0,bad
0,bad
0,bad
1,bad
0,bad
1,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,good
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
1,bad
0,bad
1,bad
0.5,bad
0,bad
0,bad
0,bad
1,bad
0,bad
1,bad
1,bad
0.75,good
0.75,good
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.5,bad
0,bad
0.142857,bad
0.1,bad
0,bad
0.15,bad
0,bad
0.066462,bad
0,bad
0,bad
0.055556,bad
0,bad
0.178571,bad
0.025,bad
0.1,bad
0.125,bad
0,bad
0.024038,bad
0,bad
0,bad
0,bad
0.055556,bad
0,bad
0.142857,good
0.5,bad
0,bad
0.166667,bad
1,bad
0,bad
0,bad
0.05485,bad
1,bad
0.133333,bad
0.138889,bad
0.0625,bad
0,bad
0.2,bad
0,bad
0.166667,bad
0.125,bad
0,bad
0.235294,bad
0,bad
0.25,bad
0,bad
0,bad
0,bad
0.25,bad
0,bad
0,bad
0,bad
0.25,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,good
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,good
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,good
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
1,bad
0,bad
1,good
1,bad
0.5,bad
1,bad
1,bad
1,bad
1,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,good
0,bad
0,bad
0,good
0,bad
0,bad
0,bad
0,bad
0,bad
0.5,good
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.333333,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.333333,bad
0,bad
0,bad
1,bad
0,bad
0,bad
0,bad
0,bad
0,bad
1,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
1,good
0,bad
1,good
0,bad
1,good
0,bad
0,bad
0,bad
0,bad
0,bad
1,good
0,bad
0,bad
0,bad
1,good
0,bad
0,bad
0,bad
0,bad
0.333333,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.333333,bad
0,bad
0,bad
0,bad
0,bad
1,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
1,good
0,bad
0,bad
0.5,good
0,good
0,bad
1,good
0,bad
1,good
0.333333,good
1,bad
1,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,good
0,bad
0,bad
0,bad
0,bad
1,bad
0,bad
0,bad
0,bad
1,bad
0,bad
1,bad
0,bad
0,bad
0,bad
0,bad
1,good
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
1,bad
1,bad
1,good
0,good
1,good
1,good
0,bad
0,bad
0.333333,bad
0,bad
0,bad
0,bad
0,bad
1,good
0,bad
0,bad
0,bad
0,bad
0,bad
1,bad
1,bad
0,bad
1,bad
0,good
0,bad
0,bad
0,bad
0,bad
1,good
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.25,good
0,bad
0,bad
0.25,good
0,bad
0,bad
0,bad
0,bad
0,bad
0.5,bad
1,bad
1,good
1,bad
0,bad
0,bad
0,bad
0.5,good
0,bad
1,good
1,good
0,bad
0.5,good
0,bad
1,good
1,good
0,bad
0.5,good
0,bad
1,good
1,good
0,bad
0.333333,bad
0,bad
0.333333,bad
0,bad
0,bad
0.071429,bad
0,bad
0,bad
0.222222,bad
0.222222,bad
0,bad
0,bad
0.047619,bad
0,bad
0,bad
0,bad
0.285714,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.25,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
1,bad
0,bad
0,bad
0,bad
0,bad
1,bad
1,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.5,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.75,good
0,bad
0,bad
1,bad
0,bad
0,bad
0.25,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
1,good
0,bad
1,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.5,bad
0.5,bad
0,bad
1,bad
0,bad
0.106771,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.041667,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.027778,bad
0.041667,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.125,bad
0,bad
0.106771,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.041667,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.027778,bad
0.041667,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0.125,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
0,bad
